id1	id2	weight
Zm00001d014080	Zm00001d017790	0.996688744752374
Zm00001d037369	Zm00001d022546	1
Zm00001d043452	Zm00001d015459	0.998342999550943
Zm00001d011510	Zm00001d029588	1
Zm00001d005856	Zm00001d029590	1
ZemaCp011	Zm00001d009270	1
Zm00001d018359	Zm00001d016908	1
Zm00001d043469	Zm00001d052093	1
Zm00001d013228	Zm00001d048649	0.999171156284519
Zm00001d018903	Zm00001d029174	0.999171156284519
Zm00001d035947	Zm00001d019605	1
Zm00001d011668	ZemaCp008	1
Zm00001d031002	Zm00001d016442	1
Zm00001d002246	Zm00001d003112	1
Zm00001d013219	Zm00001d029555	1
Zm00001d016684	Zm00001d039365	0.998342999550943
Zm00001d048439	Zm00001d039702	1
Zm00001d043137	Zm00001d006570	1
Zm00001d043328	Zm00001d006016	1
Zm00001d052804	Zm00001d030868	1
Zm00001d012832	Zm00001d029968	1
Zm00001d027845	Zm00001d004725	1
Zm00001d052072	Zm00001d004700	0.995037231054749
Zm00001d021452	Zm00001d053223	1
Zm00001d037448	Zm00001d000279	0.999171156284519
Zm00001d021719	Zm00001d043850	1
Zm00001d014358	Zm00001d017995	1
Zm00001d045516	Zm00001d047201	1
Zm00001d043948	Zm00001d038923	0.995862645549995
Zm00001d009883	Zm00001d011298	1
Zm00001d012823	Zm00001d016287	1
Zm00001d029582	ZeamMp129	0.998342999550943
Zm00001d000153	Zm00001d010030	1
Zm00001d047673	Zm00001d033925	0.999171156284519
Zm00001d029417	Zm00001d018320	1
Zm00001d021641	Zm00001d028709	1
Zm00001d027447	Zm00001d008278	0.999171156284519
Zm00001d007945	Zm00001d032181	1
Zm00001d047087	Zm00001d020357	1
Zm00001d012295	Zm00001d049042	0.993388453916062
Zm00001d042910	Zm00001d049387	0.959388314671836
Zm00001d005759	Zm00001d016619	0.997515529229871
Zm00001d010262	Zm00001d011180	0.996688744752374
Zm00001d023507	Zm00001d012844	0.982737793688685
Zm00001d034670	Zm00001d002598	1
Zm00001d038547	Zm00001d035312	1
Zm00001d048165	Zm00001d049450	1
Zm00001d012909	Zm00001d028623	0.999171156284519
Zm00001d039019	Zm00001d032821	1
Zm00001d026038	Zm00001d016908	0.999171156284519
Zm00001d009474	Zm00001d040294	1
Zm00001d022160	Zm00001d030557	1
Zm00001d049399	Zm00001d011252	1
Zm00001d009077	Zm00001d035055	1
Zm00001d008403	Zm00001d006681	0.999171156284519
Zm00001d044982	ZemaCp083	1
Zm00001d022010	Zm00001d045029	1
Zm00001d014900	Zm00001d047479	1
Zm00001d039495	Zm00001d036904	0.981109396723237
Zm00001d028360	Zm00001d037886	0.983553005416066
ZemaCp157	Zm00001d023741	1
Zm00001d008846	Zm00001d010455	1
ZemaCp028	ZemaCp013	0.990920409338924
ZemaCp015	Zm00001d013712	1
Zm00001d053658	Zm00001d013966	1
Zm00001d018863	Zm00001d011353	1
Zm00001d035666	Zm00001d010987	1
Zm00001d043328	Zm00001d043382	1
Zm00001d030614	Zm00001d052841	1
Zm00001d047373	Zm00001d011392	1
Zm00001d017126	Zm00001d003084	0.949889498450191
ZeamMp176	Zm00001d045192	0.999171156284519
Zm00001d048835	Zm00001d034337	1
Zm00001d042380	Zm00001d028811	1
Zm00001d018631	Zm00001d046583	1
Zm00001d028084	ZeamMp008	0.999171156284519
Zm00001d027752	Zm00001d044254	0.996688744752374
Zm00001d043233	Zm00001d052735	0.999171156284519
Zm00001d019770	Zm00001d012276	1
Zm00001d006246	Zm00001d015986	1
Zm00001d033834	Zm00001d044035	1
Zm00001d018542	Zm00001d002373	0.999171156284519
ZemaCp047	Zm00001d028775	1
Zm00001d012452	Zm00001d032689	1
Zm00001d041923	Zm00001d045650	0.998342999550943
Zm00001d005997	Zm00001d019605	0.997515529229871
Zm00001d005105	Zm00001d034002	0.982737793688685
Zm00001d048235	Zm00001d014954	0.990920409338924
Zm00001d018487	Zm00001d047583	1
Zm00001d052439	Zm00001d048346	1
Zm00001d016002	Zm00001d026532	1
Zm00001d024088	Zm00001d021436	1
Zm00001d013375	Zm00001d020311	1
Zm00001d021979	Zm00001d046323	1
Zm00001d012155	Zm00001d053697	1
Zm00001d032992	Zm00001d009993	1
Zm00001d034460	Zm00001d042442	1
Zm00001d042357	Zm00001d041402	1
Zm00001d052668	Zm00001d006547	0.997515529229871
Zm00001d031489	Zm00001d017171	1
Zm00001d003654	Zm00001d043981	1
Zm00001d033218	Zm00001d038689	0.999171156284519
Zm00001d043632	Zm00001d052239	1
Zm00001d053576	Zm00001d049234	1
Zm00001d033983	Zm00001d028617	1
Zm00001d034341	Zm00001d049405	0.999171156284519
Zm00001d000006	Zm00001d024952	1
Zm00001d045837	Zm00001d008412	1
Zm00001d043328	Zm00001d014887	0.998342999550943
Zm00001d020543	Zm00001d040173	1
Zm00001d021965	Zm00001d037783	1
ZeamMp176	Zm00001d024699	1
Zm00001d014765	Zm00001d024518	0.999171156284519
Zm00001d033596	Zm00001d048414	1
Zm00001d017872	Zm00001d008852	0.998342999550943
Zm00001d042997	Zm00001d017780	1
Zm00001d015932	Zm00001d020695	1
Zm00001d040036	Zm00001d016892	0.990099091185102
Zm00001d032543	Zm00001d023655	1
Zm00001d039886	Zm00001d051349	1
Zm00001d042269	Zm00001d038091	1
Zm00001d002624	Zm00001d041415	1
Zm00001d027975	Zm00001d043497	1
Zm00001d029033	Zm00001d038374	0.996688744752374
Zm00001d020219	Zm00001d009603	1
Zm00001d030727	Zm00001d018979	1
Zm00001d006871	Zm00001d038021	1
Zm00001d041707	Zm00001d044364	0.995862645549995
Zm00001d045315	Zm00001d032736	0.999171156284519
Zm00001d019479	ZeamMp024	1
Zm00001d031259	Zm00001d049933	1
Zm00001d036108	Zm00001d024588	1
Zm00001d028568	Zm00001d007231	1
ZeamMp176	Zm00001d019253	1
Zm00001d053295	Zm00001d023880	1
Zm00001d035440	ZeamMp030	0.996688744752374
Zm00001d015893	Zm00001d045937	0.996688744752374
Zm00001d016410	Zm00001d050496	0.999171156284519
Zm00001d045042	Zm00001d023994	1
Zm00001d031593	Zm00001d031436	1
Zm00001d010678	Zm00001d043070	1
Zm00001d042929	Zm00001d008405	0.998342999550943
Zm00001d032739	Zm00001d047889	1
Zm00001d050265	Zm00001d021615	1
Zm00001d038404	Zm00001d053228	0.999171156284519
Zm00001d016446	Zm00001d022307	1
Zm00001d042997	Zm00001d052678	0.993388453916062
Zm00001d049867	Zm00001d041775	1
Zm00001d023429	Zm00001d039780	1
Zm00001d042662	Zm00001d027315	1
ZemaCp047	Zm00001d014317	0.998342999550943
Zm00001d031891	Zm00001d006510	1
Zm00001d002956	Zm00001d010172	0.981923257644421
Zm00001d012921	Zm00001d017704	0.999171156284519
Zm00001d020055	Zm00001d053313	1
Zm00001d024268	Zm00001d037886	1
Zm00001d047983	Zm00001d015754	1
Zm00001d046889	Zm00001d007765	1
Zm00001d023616	Zm00001d020764	0.997515529229871
Zm00001d041267	Zm00001d031136	1
Zm00001d037877	ZemaCp084	1
Zm00001d014150	Zm00001d032517	1
Zm00001d012361	Zm00001d012718	1
Zm00001d017614	Zm00001d009382	0.996688744752374
Zm00001d046336	Zm00001d019605	0.990099091185102
Zm00001d009312	Zm00001d028117	1
Zm00001d036660	Zm00001d002601	0.998342999550943
Zm00001d008744	Zm00001d037988	1
Zm00001d036003	Zm00001d009967	1
Zm00001d031132	Zm00001d037926	1
Zm00001d020230	Zm00001d050915	1
Zm00001d040202	Zm00001d039372	0.996688744752374
Zm00001d047755	Zm00001d007904	1
Zm00001d041758	Zm00001d021526	1
Zm00001d005538	Zm00001d046929	0.989278453775669
Zm00001d038380	Zm00001d017335	1
Zm00001d014036	Zm00001d030618	1
Zm00001d046304	Zm00001d038673	0.997515529229871
Zm00001d035130	Zm00001d049476	0.998342999550943
Zm00001d034667	Zm00001d038776	0.986002700304241
Zm00001d036233	Zm00001d011617	0.989278453775669
Zm00001d027405	Zm00001d042453	1
Zm00001d019079	ZemaCp062	1
Zm00001d040186	Zm00001d049815	1
Zm00001d038675	Zm00001d045578	0.999171156284519
Zm00001d003864	Zm00001d006388	0.999171156284519
Zm00001d038777	Zm00001d052025	1
Zm00001d026485	Zm00001d031822	1
Zm00001d016732	Zm00001d032652	0.999171156284519
Zm00001d053066	Zm00001d035156	1
ZeamMp088	Zm00001d043971	0.997515529229871
Zm00001d002185	ZemaCp014	0.999171156284519
ZemaCp157	Zm00001d018668	1
Zm00001d019922	Zm00001d019568	0.999171156284519
Zm00001d014244	Zm00001d040281	1
Zm00001d034799	Zm00001d027441	1
Zm00001d024571	Zm00001d029483	0.997515529229871
Zm00001d038541	Zm00001d026291	1
Zm00001d020136	Zm00001d041939	1
Zm00001d006504	Zm00001d032763	0.992565090139003
ZeamMp032	Zm00001d046971	0.999171156284519
Zm00001d043137	Zm00001d043070	1
Zm00001d021498	Zm00001d023542	1
Zm00001d028948	Zm00001d051336	1
Zm00001d039321	Zm00001d013371	0.999171156284519
Zm00001d049628	Zm00001d045889	1
Zm00001d011983	Zm00001d012776	0.97139552204884
Zm00001d032402	Zm00001d013148	0.999171156284519
Zm00001d003958	Zm00001d050256	0.999171156284519
Zm00001d012017	Zm00001d037453	1
Zm00001d052336	Zm00001d033925	1
Zm00001d049821	Zm00001d034606	0.998342999550943
Zm00001d024386	Zm00001d049042	1
Zm00001d018544	Zm00001d021491	1
Zm00001d008360	Zm00001d000030	0.897068056178763
Zm00001d038999	Zm00001d020178	0.999171156284519
Zm00001d018795	Zm00001d034630	0.999171156284519
Zm00001d033339	Zm00001d027967	1
ZemaCp015	Zm00001d009783	0.998342999550943
Zm00001d034679	Zm00001d010030	1
Zm00001d042308	Zm00001d006008	1
Zm00001d043950	Zm00001d008820	1
Zm00001d044478	Zm00001d028436	1
Zm00001d051684	Zm00001d044655	1
Zm00001d014912	Zm00001d034856	1
Zm00001d006246	Zm00001d011604	1
Zm00001d053251	Zm00001d044724	1
Zm00001d007682	Zm00001d012741	0.995862645549995
Zm00001d019191	Zm00001d013546	0.993388453916062
Zm00001d002267	Zm00001d032422	1
Zm00001d023391	Zm00001d043119	1
Zm00001d038644	ZemaCp031	0.999171156284519
Zm00001d047856	Zm00001d035760	1
ZemaCp015	Zm00001d027965	1
Zm00001d011595	Zm00001d029329	1
Zm00001d040195	Zm00001d027450	0.995862645549995
Zm00001d038404	Zm00001d017852	1
Zm00001d033484	Zm00001d039102	1
Zm00001d028654	Zm00001d007770	0.996688744752374
Zm00001d019949	Zm00001d012306	1
Zm00001d044696	Zm00001d022595	1
Zm00001d038658	Zm00001d043565	1
Zm00001d008569	Zm00001d005100	1
Zm00001d038171	Zm00001d011581	0.999171156284519
Zm00001d006573	Zm00001d044497	0.992565090139003
Zm00001d018151	Zm00001d047362	1
Zm00001d024155	Zm00001d032894	0.963374134936033
Zm00001d004972	Zm00001d011370	0.995862645549995
Zm00001d013631	Zm00001d013631	1
Zm00001d032859	Zm00001d002842	1
Zm00001d012295	Zm00001d034515	0.999171156284519
Zm00001d014811	Zm00001d028885	1
Zm00001d039014	Zm00001d045199	1
ZeamMp176	Zm00001d053358	1
Zm00001d001952	Zm00001d036565	1
Zm00001d010292	ZeamMp030	1
Zm00001d014764	Zm00001d011474	0.999171156284519
Zm00001d014036	Zm00001d037886	1
Zm00001d012984	ZemaCp060	1
Zm00001d007442	Zm00001d038776	0.95700474244683
Zm00001d048338	ZemaCp004	0.999171156284519
Zm00001d039287	Zm00001d053228	0.998342999550943
Zm00001d029849	Zm00001d049703	1
Zm00001d033397	ZeamMp129	0.999171156284519
Zm00001d039439	Zm00001d045894	1
Zm00001d052804	Zm00001d004344	0.996688744752374
Zm00001d021395	Zm00001d034598	0.993388453916062
Zm00001d054107	Zm00001d046600	1
Zm00001d000110	Zm00001d031941	0.999171156284519
Zm00001d026641	Zm00001d046786	0.999171156284519
Zm00001d017925	Zm00001d049305	0.997515529229871
Zm00001d024522	Zm00001d006581	1
Zm00001d038359	Zm00001d012689	1
Zm00001d037234	Zm00001d040613	1
Zm00001d027309	Zm00001d001951	1
Zm00001d013485	Zm00001d039656	0.934266671013846
Zm00001d050375	Zm00001d046767	1
Zm00001d025681	Zm00001d020311	0.997515529229871
ZemaCp015	Zm00001d039653	1
Zm00001d023659	Zm00001d017242	1
Zm00001d005650	Zm00001d038543	0.999171156284519
Zm00001d029033	Zm00001d012559	1
Zm00001d008511	Zm00001d040628	1
Zm00001d040901	Zm00001d018438	1
Zm00001d034515	Zm00001d025063	1
Zm00001d027954	Zm00001d036054	1
Zm00001d042965	Zm00001d021974	1
Zm00001d045315	Zm00001d021436	1
Zm00001d014785	Zm00001d014785	1
Zm00001d020543	Zm00001d006291	1
Zm00001d030518	Zm00001d049499	0.94204569928856
Zm00001d012809	Zm00001d019605	0.871407892745108
Zm00001d040475	Zm00001d049187	1
Zm00001d029041	Zm00001d048190	0.998342999550943
Zm00001d022152	Zm00001d044130	1
Zm00001d024759	Zm00001d007435	0.996688744752374
Zm00001d019765	Zm00001d025784	1
Zm00001d010315	Zm00001d033905	1
Zm00001d023587	Zm00001d050225	0.998342999550943
Zm00001d001807	Zm00001d019605	1
Zm00001d011130	Zm00001d031520	1
Zm00001d044771	Zm00001d019279	1
Zm00001d042519	Zm00001d042263	1
Zm00001d051427	Zm00001d038104	0.977860693084842
Zm00001d005498	Zm00001d012127	1
Zm00001d025776	Zm00001d045052	1
Zm00001d034668	Zm00001d032422	0.999171156284519
Zm00001d039400	Zm00001d008619	1
Zm00001d010262	Zm00001d024302	1
Zm00001d041511	Zm00001d015844	0.998342999550943
Zm00001d012061	Zm00001d042335	1
Zm00001d043805	Zm00001d032442	1
ZemaCp015	Zm00001d029490	1
Zm00001d009657	Zm00001d044130	0.994212500699119
Zm00001d009205	Zm00001d028050	1
Zm00001d028818	Zm00001d045665	0.999171156284519
Zm00001d052993	Zm00001d002598	1
Zm00001d045381	Zm00001d036540	0.998342999550943
Zm00001d038931	Zm00001d040303	1
Zm00001d016606	Zm00001d041645	1
Zm00001d019087	Zm00001d044916	1
Zm00001d029750	Zm00001d022096	1
Zm00001d012128	Zm00001d044254	1
Zm00001d049605	Zm00001d053671	1
Zm00001d007919	Zm00001d038147	1
Zm00001d027943	Zm00001d006651	1
Zm00001d051629	Zm00001d013282	1
Zm00001d018542	ZeamMp098	0.997515529229871
ZeamMp030	Zm00001d023516	1
Zm00001d009417	Zm00001d042341	1
ZemaCp031	Zm00001d013420	0.997515529229871
Zm00001d037481	Zm00001d052855	0.998342999550943
Zm00001d035087	Zm00001d051668	1
Zm00001d034665	Zm00001d011578	0.999171156284519
Zm00001d001933	Zm00001d034520	1
Zm00001d038195	Zm00001d011080	1
Zm00001d023987	Zm00001d042730	1
Zm00001d027464	Zm00001d037663	1
Zm00001d002744	Zm00001d019605	1
Zm00001d032859	Zm00001d034883	1
Zm00001d039841	Zm00001d029782	1
Zm00001d025208	Zm00001d006049	1
Zm00001d028546	Zm00001d002339	1
Zm00001d019981	Zm00001d051995	0.994212500699119
Zm00001d043835	Zm00001d017280	1
Zm00001d015984	Zm00001d038192	1
Zm00001d043662	Zm00001d038865	1
Zm00001d034799	Zm00001d049858	1
Zm00001d037408	Zm00001d005539	0.999171156284519
Zm00001d052336	Zm00001d030301	1
Zm00001d037438	Zm00001d002969	1
Zm00001d017363	Zm00001d023955	0.997515529229871
ZemaCp013	Zm00001d004410	1
Zm00001d034931	Zm00001d020902	1
Zm00001d009795	Zm00001d047407	1
Zm00001d004972	Zm00001d035029	0.95700474244683
Zm00001d028034	Zm00001d002339	1
Zm00001d045359	Zm00001d006885	0.999171156284519
Zm00001d026354	Zm00001d008386	0.999171156284519
Zm00001d019520	Zm00001d018366	1
Zm00001d025667	Zm00001d034608	1
Zm00001d048256	Zm00001d037326	1
Zm00001d002432	Zm00001d048094	1
Zm00001d034670	Zm00001d037438	0.996688744752374
Zm00001d029515	Zm00001d051929	0.999171156284519
Zm00001d022614	Zm00001d043335	1
Zm00001d032361	Zm00001d034935	0.999171156284519
Zm00001d021635	Zm00001d019553	0.999171156284519
Zm00001d048870	Zm00001d038543	0.999171156284519
Zm00001d005270	Zm00001d015134	0.995862645549995
Zm00001d005015	Zm00001d037485	1
Zm00001d052060	Zm00001d026348	0.998342999550943
Zm00001d025008	Zm00001d002978	1
Zm00001d021057	Zm00001d043049	1
Zm00001d023333	Zm00001d028053	1
Zm00001d030732	Zm00001d044600	0.997515529229871
Zm00001d019542	Zm00001d004091	0.999171156284519
Zm00001d006702	Zm00001d025017	0.981109396723237
Zm00001d047707	Zm00001d033484	0.997515529229871
Zm00001d002538	Zm00001d045554	1
Zm00001d039096	Zm00001d030934	0.999171156284519
ZeamMp176	Zm00001d002141	0.999171156284519
Zm00001d023279	Zm00001d042525	0.998342999550943
Zm00001d040612	Zm00001d033707	1
Zm00001d022277	Zm00001d029968	1
Zm00001d032859	Zm00001d051431	1
Zm00001d006922	Zm00001d003071	1
Zm00001d048824	Zm00001d011680	1
Zm00001d034717	Zm00001d011668	1
Zm00001d048235	Zm00001d050265	1
Zm00001d025776	Zm00001d049668	0.999171156284519
Zm00001d010620	Zm00001d022306	0.993388453916062
Zm00001d026331	Zm00001d038273	0.999171156284519
Zm00001d010262	Zm00001d037972	0.999171156284519
Zm00001d006079	Zm00001d050054	1
Zm00001d032933	Zm00001d006402	1
Zm00001d047373	Zm00001d020511	1
Zm00001d039918	Zm00001d016155	1
Zm00001d017187	Zm00001d050100	1
Zm00001d049652	Zm00001d007767	1
Zm00001d014497	Zm00001d053855	1
Zm00001d044573	Zm00001d015450	1
Zm00001d023218	Zm00001d035760	1
Zm00001d044696	Zm00001d025816	1
Zm00001d027807	Zm00001d016864	1
ZeamMp157	Zm00001d040257	0.973007796404419
Zm00001d009404	Zm00001d031572	0.998342999550943
Zm00001d019087	Zm00001d046625	0.998342999550943
Zm00001d047563	Zm00001d049187	0.995862645549995
Zm00001d036135	Zm00001d033979	1
Zm00001d010914	Zm00001d043906	0.999171156284519
Zm00001d036296	Zm00001d005253	1
Zm00001d016475	Zm00001d037929	1
Zm00001d022143	Zm00001d020432	1
Zm00001d020230	Zm00001d047351	1
Zm00001d039306	Zm00001d030094	1
Zm00001d051214	Zm00001d028752	1
Zm00001d014244	Zm00001d022264	0.997515529229871
Zm00001d048452	Zm00001d012329	0.998342999550943
ZemaCp040	Zm00001d038091	0.999171156284519
Zm00001d042306	Zm00001d049191	1
Zm00001d053576	Zm00001d037536	1
Zm00001d037278	Zm00001d029030	1
Zm00001d010850	Zm00001d013009	0.999171156284519
Zm00001d042264	Zm00001d020054	1
Zm00001d014811	ZeamMp018	1
Zm00001d029047	Zm00001d029046	1
Zm00001d048540	ZeamMp030	1
Zm00001d000023	Zm00001d035288	0.986820620373745
Zm00001d004936	Zm00001d049933	0.986002700304241
Zm00001d020642	Zm00001d019137	0.999171156284519
Zm00001d020230	Zm00001d051678	1
ZemaCp047	Zm00001d048663	1
Zm00001d018409	Zm00001d024386	1
Zm00001d006361	Zm00001d043998	1
Zm00001d040678	Zm00001d037354	1
Zm00001d045358	Zm00001d024518	1
Zm00001d012361	Zm00001d047059	1
Zm00001d053863	Zm00001d053863	1
Zm00001d051804	Zm00001d007010	1
Zm00001d047362	Zm00001d038217	1
Zm00001d042519	Zm00001d025801	1
Zm00001d027384	Zm00001d044869	1
Zm00001d045359	Zm00001d012561	0.999171156284519
Zm00001d019495	Zm00001d049835	0.999171156284519
Zm00001d010159	Zm00001d012846	1
ZemaCp019	Zm00001d028668	0.997515529229871
Zm00001d016516	ZeamMp113	1
Zm00001d033654	Zm00001d031132	1
Zm00001d036428	Zm00001d031817	1
Zm00001d020664	Zm00001d047764	1
Zm00001d007881	Zm00001d002978	0.999171156284519
ZeamMp030	Zm00001d020003	0.997515529229871
Zm00001d022168	Zm00001d052840	1
Zm00001d025950	Zm00001d034804	1
ZeamMp176	Zm00001d010590	1
Zm00001d001933	Zm00001d053881	1
Zm00001d030601	Zm00001d043625	1
Zm00001d031561	Zm00001d040515	0.996688744752374
Zm00001d033378	Zm00001d017120	1
Zm00001d030532	Zm00001d024518	1
Zm00001d051219	Zm00001d045968	1
Zm00001d014900	Zm00001d028426	0.998342999550943
Zm00001d043454	Zm00001d041246	0.999171156284519
Zm00001d047272	Zm00001d017308	1
Zm00001d048870	Zm00001d011953	1
Zm00001d044195	Zm00001d041119	1
Zm00001d045760	Zm00001d050947	1
ZemaCp013	Zm00001d027633	1
Zm00001d043695	Zm00001d051929	1
Zm00001d039091	Zm00001d027445	0.977860693084842
Zm00001d009653	Zm00001d002510	0.991742408801835
Zm00001d029324	ZemaCp035	1
Zm00001d028185	Zm00001d053007	0.986002700304241
Zm00001d027302	Zm00001d013829	0.975431226775614
Zm00001d052307	Zm00001d046451	1
Zm00001d047362	Zm00001d047558	0.999171156284519
Zm00001d045231	Zm00001d018410	0.991742408801835
Zm00001d052461	Zm00001d028531	0.97139552204884
Zm00001d017957	Zm00001d049305	0.999171156284519
Zm00001d018544	Zm00001d014766	1
Zm00001d053251	Zm00001d022124	1
Zm00001d014526	Zm00001d013546	1
Zm00001d002252	Zm00001d010212	1
Zm00001d049982	Zm00001d045192	1
Zm00001d036717	ZemaCp004	1
Zm00001d016029	Zm00001d004052	1
Zm00001d029674	Zm00001d005135	1
Zm00001d035898	ZeamMp129	0.998342999550943
Zm00001d012460	Zm00001d031689	0.999171156284519
Zm00001d028656	Zm00001d007966	1
Zm00001d025776	Zm00001d043609	0.998342999550943
Zm00001d012260	Zm00001d020201	1
Zm00001d024302	Zm00001d011103	1
Zm00001d039916	Zm00001d026671	0.999171156284519
Zm00001d040116	Zm00001d008262	0.996688744752374
Zm00001d043551	Zm00001d034528	1
ZemaCp040	Zm00001d012675	0.999171156284519
Zm00001d008846	Zm00001d038358	0.999171156284519
Zm00001d010282	Zm00001d047253	0.996688744752374
Zm00001d043104	Zm00001d016588	1
Zm00001d009787	Zm00001d022463	0.999171156284519
Zm00001d003312	Zm00001d042074	0.986820620373745
Zm00001d029420	Zm00001d028631	1
Zm00001d012982	Zm00001d035065	1
Zm00001d013824	Zm00001d017850	0.988458496546397
Zm00001d046835	Zm00001d042730	1
Zm00001d008512	Zm00001d018282	1
Zm00001d012295	Zm00001d025867	1
Zm00001d002234	Zm00001d034790	1
Zm00001d007215	Zm00001d046952	0.999171156284519
Zm00001d022513	Zm00001d035722	0.998342999550943
Zm00001d049399	Zm00001d013831	1
Zm00001d012809	ZemaCp019	0.991742408801835
Zm00001d032722	Zm00001d031611	0.973007796404419
Zm00001d021635	Zm00001d042525	1
ZemaCp015	Zm00001d053228	1
Zm00001d027711	Zm00001d047958	0.999171156284519
Zm00001d036760	Zm00001d031132	1
Zm00001d015348	Zm00001d022071	0.998342999550943
Zm00001d040312	Zm00001d043843	0.999171156284519
Zm00001d052231	Zm00001d006329	1
Zm00001d020543	Zm00001d012837	1
Zm00001d017769	Zm00001d022546	1
Zm00001d024088	Zm00001d004616	0.986820620373745
Zm00001d034760	Zm00001d012958	1
Zm00001d048870	Zm00001d011314	1
Zm00001d019650	Zm00001d022493	1
Zm00001d028570	ZeamMp051	1
Zm00001d021423	Zm00001d019191	1
Zm00001d032094	Zm00001d050921	0.996688744752374
Zm00001d053753	Zm00001d033620	1
Zm00001d045381	Zm00001d020708	1
Zm00001d020939	Zm00001d032460	1
Zm00001d006693	Zm00001d006693	1
Zm00001d051033	Zm00001d019358	0.999171156284519
Zm00001d021032	Zm00001d053822	1
Zm00001d019130	Zm00001d030698	1
Zm00001d033537	Zm00001d011512	1
Zm00001d013566	Zm00001d010461	0.999171156284519
Zm00001d017047	Zm00001d026702	1
Zm00001d028397	ZemaCp005	1
Zm00001d040257	Zm00001d033895	1
Zm00001d049239	Zm00001d008826	0.996688744752374
Zm00001d030290	Zm00001d030698	1
ZeamMp157	Zm00001d018230	1
Zm00001d033954	Zm00001d018873	1
Zm00001d037346	Zm00001d026392	1
Zm00001d034758	Zm00001d005391	1
Zm00001d029047	Zm00001d007068	1
Zm00001d011197	Zm00001d006760	1
Zm00001d002252	Zm00001d039852	1
Zm00001d034667	Zm00001d022134	0.997515529229871
Zm00001d025581	Zm00001d042634	0.997515529229871
Zm00001d014912	Zm00001d033147	0.999171156284519
Zm00001d048081	Zm00001d010725	0.997515529229871
Zm00001d054047	Zm00001d017881	0.990920409338924
Zm00001d000110	Zm00001d020448	0.996688744752374
Zm00001d021423	Zm00001d008300	0.999171156284519
Zm00001d018659	Zm00001d038594	1
Zm00001d030947	Zm00001d002584	1
Zm00001d018888	Zm00001d023520	1
Zm00001d003477	Zm00001d026291	1
Zm00001d009978	Zm00001d038381	0.995037231054749
Zm00001d007194	Zm00001d013307	1
Zm00001d044426	Zm00001d043067	0.999171156284519
Zm00001d017391	Zm00001d036567	1
Zm00001d043238	Zm00001d022498	1
Zm00001d008360	Zm00001d043335	1
Zm00001d028654	Zm00001d032359	0.999171156284519
Zm00001d049597	Zm00001d020354	1
Zm00001d038570	Zm00001d036131	0.995862645549995
Zm00001d032739	Zm00001d043986	1
Zm00001d023578	Zm00001d048684	1
Zm00001d033383	ZemaCp093	0.999171156284519
Zm00001d006607	Zm00001d006607	1
Zm00001d016475	Zm00001d019605	0.998342999550943
Zm00001d039349	Zm00001d048848	1
Zm00001d021934	Zm00001d022166	1
Zm00001d002418	Zm00001d020312	1
Zm00001d014994	Zm00001d044016	1
Zm00001d026445	Zm00001d033186	0.960184157276299
Zm00001d002543	Zm00001d041246	0.999171156284519
Zm00001d023429	Zm00001d042367	1
Zm00001d007514	Zm00001d018112	0.995862645549995
Zm00001d018406	Zm00001d017485	1
Zm00001d031127	Zm00001d026022	1
Zm00001d018151	Zm00001d005641	0.999171156284519
Zm00001d040036	Zm00001d045310	1
Zm00001d011081	Zm00001d037873	1
Zm00001d033054	Zm00001d038133	0.999171156284519
Zm00001d018145	Zm00001d016661	1
Zm00001d012909	Zm00001d019139	1
Zm00001d043843	Zm00001d007042	1
Zm00001d038448	Zm00001d051138	1
Zm00001d011243	Zm00001d014814	0.995037231054749
Zm00001d037234	Zm00001d004659	1
Zm00001d017347	Zm00001d014499	0.997515529229871
Zm00001d009014	Zm00001d021943	1
Zm00001d004841	Zm00001d045431	1
Zm00001d005653	Zm00001d019605	0.988458496546397
Zm00001d021737	ZemaCp024	0.999171156284519
Zm00001d012325	Zm00001d047873	1
Zm00001d037267	Zm00001d047869	1
Zm00001d027267	ZemaCp028	1
Zm00001d026354	Zm00001d039365	0.993388453916062
Zm00001d027975	Zm00001d012699	1
Zm00001d009940	Zm00001d020219	1
Zm00001d028185	Zm00001d000270	0.998342999550943
Zm00001d011692	Zm00001d003447	1
Zm00001d019155	Zm00001d053196	1
Zm00001d041354	Zm00001d049362	0.999171156284519
Zm00001d017848	ZeamMp093	0.999171156284519
Zm00001d020939	Zm00001d035312	1
Zm00001d023578	Zm00001d043429	1
Zm00001d049019	Zm00001d003948	0.998342999550943
Zm00001d038929	Zm00001d037684	1
Zm00001d049867	Zm00001d009452	0.999171156284519
Zm00001d035698	Zm00001d010714	1
Zm00001d051885	Zm00001d042025	1
Zm00001d002257	Zm00001d032423	0.998342999550943
Zm00001d009088	Zm00001d037455	1
Zm00001d029590	Zm00001d024239	0.998342999550943
Zm00001d016941	Zm00001d042131	1
Zm00001d030766	Zm00001d034673	1
Zm00001d041138	Zm00001d048891	0.999171156284519
Zm00001d053875	Zm00001d018724	1
Zm00001d052072	Zm00001d023579	1
Zm00001d036428	Zm00001d053066	0.999171156284519
Zm00001d039886	Zm00001d044999	0.999171156284519
Zm00001d043454	Zm00001d014640	0.986820620373745
Zm00001d040290	Zm00001d036567	0.995862645549995
Zm00001d028339	Zm00001d028948	1
Zm00001d049496	Zm00001d009750	0.999171156284519
