Gene	eccentricity	closeness	degree	eigen_centrality
Zm00001d041480	7	0.00890234851496523	4190	0.685817449847201
Zm00001d048092	8	0.00883222079727183	40	4.91701338288455e-05
Zm00001d019766	8	0.00881454068702382	15	8.91024216038339e-06
Zm00001d043312	7	0.00888304009773682	1002	0.131686572207059
Zm00001d032505	7	0.00888923435912839	1655	0.238785403396545
Zm00001d031938	7	0.00889523797536862	2789	0.437641222698446
Zm00001d033891	7	0.00888892801847364	2319	0.3914292529223
Zm00001d033325	7	0.0088789086909885	704	0.0748523720732182
ZmLnc-gene7600	7	0.00891058025813626	5528	0.918432960594643
Zm00001d027131	7	0.00888049964213625	1001	0.127965805508356
Zm00001d004215	8	0.00885973280648465	197	0.00163724259102185
Zm00001d002390	7	0.00886365962262788	152	0.0045974156857369
ZmLnc-gene4267	7	0.00890645462766649	4669	0.71821555068366
Zm00001d006408	7	0.00890580367966426	4612	0.783659901863753
Zm00001d039078	7	0.00890744694527278	4816	0.813292002823889
Zm00001d020838	7	0.00890520219851668	4586	0.758981258480695
Zm00001d030508	7	0.00890453123893611	4564	0.718706414510474
Zm00001d017513	7	0.00890453348277958	4650	0.781911312945197
ZmLnc-gene1914	7	0.00888591269641697	1678	0.180933492680088
Zm00001d035456	7	0.00889664887101911	2721	0.315233569253287
Zm00001d037240	7	0.00889048230055099	2149	0.253718504072903
Zm00001d025977	7	0.00887913848460894	693	0.0887125121112747
Zm00001d047261	7	0.00884476864110644	675	5.09386251762968e-05
Zm00001d012860	7	0.00884337415128058	673	4.96063190756188e-05
Zm00001d044922	7	0.00890609098291367	4673	0.806447995915926
Zm00001d012087	7	0.00890036412984754	3556	0.606066901196443
Zm00001d040804	7	0.00887941737633909	1226	0.0634020062506056
Zm00001d034892	7	0.00886702251521624	658	0.0240872864583258
Zm00001d050889	7	0.00887885514855254	1188	0.0819280732038174
Zm00001d045605	7	0.00888195274771982	1358	0.0925747193285151
Zm00001d037038	8	0.00881801163158044	360	2.02596032643946e-05
Zm00001d024775	8	0.0088264848999093	465	4.38261984591112e-05
Zm00001d021621	7	0.00890112190358113	3820	0.606329876905293
Zm00001d007383	7	0.00887904478091974	116	0.00287832304740865
Zm00001d051610	7	0.00889220942100612	2571	0.420797423263937
Zm00001d006752	7	0.00890465465200609	4051	0.706335528274227
Zm00001d050550	7	0.00889841648124627	3681	0.623733072706643
Zm00001d031847	7	0.00888590599301389	1737	0.205369093716179
Zm00001d045606	7	0.0088860087796392	1521	0.243831248940407
Zm00001d039498	7	0.00890246962473434	3969	0.701091903107291
Zm00001d050501	7	0.00890660278774626	4621	0.765272614876577
Zm00001d038525	7	0.00890103894572928	4067	0.675655997513283
ZmLnc-gene1038	7	0.00889211096605613	1835	0.266586037283079
Zm00001d017185	7	0.00891052633304243	5503	0.884302582738341
Zm00001d053813	7	0.00889717303197539	2376	0.395183309633502
Zm00001d025997	7	0.00890900097266111	5183	0.874411897340159
ZmLnc-gene1428	7	0.00884854703987969	82	0.00611310988233805
Zm00001d013721	7	0.00889394840518269	2354	0.418919826558679
Zm00001d050918	7	0.0089006376309297	3567	0.524671099230219
Zm00001d032131	7	0.00888673729213165	2074	0.313172055950202
Zm00001d023312	7	0.00890563759092889	4670	0.806339877068053
Zm00001d047839	7	0.0089111847132216	5674	0.934257107762442
Zm00001d012646	7	0.00890392544256947	3672	0.497698822148369
Zm00001d025474	7	0.00885913309006672	88	0.00303690036168614
Zm00001d013409	7	0.00888414558262844	1611	0.252032811666767
Zm00001d046748	7	0.00889515064891782	2405	0.28111400618886
Zm00001d010336	7	0.00887447355137159	1205	0.0645111800521427
ZmsRNA096469	7	0.00888117368114433	869	0.136611358818254
Zm00001d013626	7	0.00889148672290703	1885	0.333778651273578
ZmLnc-gene9916	8	0.00883842615635888	508	3.66902243692705e-05
Zm00001d048176	8	0.00886568772868592	508	0.000913119967633591
ZmLnc-gene3393	7	0.00888211795418459	1102	0.115722029421513
Zm00001d043798	8	0.00884932704094601	177	0.00213678886942354
Zm00001d038667	7	0.00890963441680055	5136	0.843452180880964
Zm00001d010200	7	0.00891304353309343	5818	0.953004213242165
ZmLnc-gene8117	7	0.00888380832473956	1321	0.222001768583756
ZmLnc-gene3511	7	0.00889719991368933	2928	0.506326928371924
Zm00001d051503	7	0.00887118072535967	597	0.0540155947613897
Zm00001d036423	7	0.00887522915180115	767	0.0958002593292817
Zm00001d028804	7	0.00890606629206262	4824	0.800597946268269
Zm00001d010705	7	0.00891175778539906	5901	0.934703898608716
Zm00001d025294	7	0.00889368874530707	2506	0.411974694248425
Zm00001d030846	7	0.00884186505627972	25	0.000198580372447939
Zm00001d005959	7	0.00885775627070338	55	0.00116303102996846
ZmLnc-gene3620	7	0.0089029608259142	4049	0.679019985721028
Zm00001d035444	7	0.00889022060638263	2247	0.397319745607847
Zm00001d034782	7	0.00889948321194355	2437	0.304286555545272
Zm00001d031120	7	0.0088760562248189	329	0.00736810725894899
Zm00001d051885	7	0.00890425749851772	3886	0.706346244510454
Zm00001d015168	7	0.00890259073779871	3667	0.678331133551766
Zm00001d050315	7	0.00890166677330765	3654	0.630645363499161
Zm00001d047591	7	0.0088860892230047	1419	0.20187864712127
Zm00001d029946	7	0.00890415653294011	4185	0.695425829290192
Zm00001d046805	8	0.00884788015938553	422	5.37829397962949e-05
Zm00001d041984	7	0.00884632744854913	663	5.77428769054965e-05
Zm00001d025406	7	0.00890462099355683	4341	0.756811724107481
Zm00001d002814	7	0.00891420147301144	5810	0.942756233909182
Zm00001d052334	7	0.00888655180062256	1777	0.301858756475072
Zm00001d024251	7	0.00890122952688241	3245	0.587996979242061
Zm00001d052387	7	0.00884227657656237	647	2.2799215418799e-05
Zm00001d045086	7	0.00884031666731294	664	2.32695000523842e-05
Zm00001d018477	7	0.00891186566605206	5660	0.931873215794003
Zm00001d016200	7	0.00890159501710188	3315	0.593094817456625
Zm00001d047423	7	0.00890067798497134	3801	0.666812513590613
Zm00001d012611	7	0.00890147841573484	3861	0.665038073812103
ZmLnc-gene1384	7	0.00889884672840147	2981	0.461954262172136
Zm00001d032318	7	0.00888000645325199	834	0.090145481785079
Zm00001d030851	7	0.00887197808681418	302	0.0228485070412991
Zm00001d014994	7	0.00889349624863434	1794	0.323439888621992
Zm00001d034857	7	0.00890158380529923	3678	0.518907276437997
Zm00001d011887	7	0.0088941521144911	2405	0.292332522600652
Zm00001d025413	7	0.00890754349476077	4416	0.796201412669366
Zm00001d043259	7	0.00887945307574535	924	0.118097289107218
Zm00001d017514	7	0.00888385522662165	991	0.131988773848029
ZmLnc-gene8375	7	0.0088328080440868	309	9.60108107942036e-06
Zm00001d009327	7	0.00884092711019998	474	2.85684411922177e-05
Zm00001d031937	7	0.00889587618225255	2776	0.482024560081964
Zm00001d014058	7	0.00887937052130401	552	0.0857663734467672
ZmLnc-gene4485	8	0.00887297833217536	817	0.10696418012455
Zm00001d011660	7	0.00888601101415747	1972	0.298887066555084
ZmLnc-gene6115	7	0.00889442747267324	2439	0.417569170463669
Zm00001d046004	7	0.00889495808895713	1836	0.201932231326026
Zm00001d052749	7	0.00891102516506592	5664	0.890707994664414
Zm00001d033563	7	0.00891071057980769	5665	0.929329734648943
ZmLnc-gene3534	7	0.00886522287241048	385	0.049494210679109
Zm00001d010906	7	0.00887956017568648	1353	0.194074782753337
Zm00001d026193	7	0.00890350143415486	3931	0.636409154650626
Zm00001d019700	7	0.00889289866670693	2240	0.340311662259129
ZmLnc-gene0127	7	0.00888796441292954	1853	0.312426741148721
Zm00001d051946	7	0.00890955803932741	5407	0.906608288126287
Zm00001d039821	7	0.00888821032488236	1859	0.328136462540519
Zm00001d006564	7	0.00889946079900471	3589	0.604629592888615
Zm00001d039432	7	0.0089017564701917	3972	0.694401945531843
Zm00001d003242	7	0.0089051371177415	4332	0.731434344088766
Zm00001d036403	7	0.00888856133187811	1689	0.172154895945358
Zm00001d018349	7	0.00890451104439581	4130	0.695020585735901
Zm00001d050726	7	0.00888512176466358	1422	0.21151105690559
Zm00001d038107	7	0.00888303563168924	1165	0.182954254529224
Zm00001d041678	7	0.00888365868871194	1189	0.129620541074091
Zm00001d029290	7	0.00889247123227552	2219	0.344281588721536
Zm00001d051111	7	0.00889088270007883	2652	0.421173231864565
Zm00001d046613	7	0.00887818369199986	702	0.0585487390168872
Zm00001d036756	7	0.00889991132074664	3529	0.64400163445846
Zm00001d017877	7	0.0088844002181313	983	0.119710646073702
Zm00001d026103	7	0.00890260419500928	3987	0.67529023264268
Zm00001d005980	7	0.00889574853354956	3183	0.52634097147906
Zm00001d045158	7	0.00890178113715172	4008	0.700574638962267
Zm00001d042589	7	0.00888602218676564	1263	0.208535168491338
Zm00001d038892	7	0.00887189789873328	244	0.00688276995655504
Zm00001d034834	7	0.00887592914427925	284	0.00200689582331528
Zm00001d010178	7	0.00890741775630473	4655	0.732405673677057
Zm00001d037062	7	0.00888283913004133	1348	0.205071672883837
Zm00001d013520	7	0.00885147275310936	148	0.00734750910180244
Zm00001d023595	8	0.00884000042027339	604	4.55388181492124e-05
Zm00001d019053	8	0.00883753535376776	362	2.83459156509304e-05
Zm00001d049742	7	0.00886812846777903	320	0.000784791791038901
Zm00001d029028	7	0.00887546767186816	547	0.00101420999118742
Zm00001d034542	7	0.00889699830479414	3104	0.418580511618295
Zm00001d025687	7	0.00891015336901227	5596	0.936804864459863
Zm00001d016935	7	0.00890649054480895	4615	0.804476272655763
Zm00001d003725	7	0.00890903691034388	5118	0.838289196265305
Zm00001d053763	7	0.00890500695904483	4190	0.716552222287936
Zm00001d008295	7	0.00889381857334965	2346	0.348909126540354
Zm00001d045389	7	0.00890273876935263	4431	0.713715437379319
Zm00001d008748	7	0.00890508774675349	4208	0.722972706050896
Zm00001d032308	7	0.00890403762086292	4642	0.750286239642715
Zm00001d011757	7	0.00889401108397601	2719	0.428795041669938
Zm00001d049680	7	0.00890551639495059	4738	0.806555043470602
Zm00001d015394	7	0.00889709910809962	3310	0.550265494041542
Zm00001d030907	7	0.00890649054480895	4480	0.763330947694629
Zm00001d004048	7	0.00888817679063297	1637	0.237543169937274
Zm00001d020658	7	0.0089013775131712	4005	0.692197097747466
Zm00001d012061	7	0.00888964135528478	1452	0.185271298780993
Zm00001d014563	7	0.00890942325874567	5217	0.838359152384698
Zm00001d012145	7	0.00890787132957107	5006	0.848276856906864
Zm00001d015374	7	0.00887056609760359	475	0.0240153161176145
Zm00001d008764	7	0.00890260868075518	3331	0.463813181020046
Zm00001d039197	7	0.00890548946295894	3997	0.539398602634244
Zm00001d033876	7	0.00890139096671418	3697	0.642963459663401
ZmLnc-gene2888	8	0.00883788015927542	46	0.000406530738090046
Zm00001d000224	7	0.00888489836311896	976	0.111998262877254
Zm00001d022301	7	0.00890361135838466	3921	0.666226342470875
Zm00001d012161	7	0.00890637381515513	4350	0.713119410359712
Zm00001d020704	7	0.00890146047733411	3875	0.661062224971311
Zm00001d017248	7	0.00888422599226298	1406	0.239872127026983
Zm00001d018977	7	0.00890647932067081	4763	0.743267675407445
Zm00001d015268	7	0.00887241023642687	858	0.0522433069566509
Zm00001d013673	7	0.00890251223821457	3880	0.661674558236996
Zm00001d053036	7	0.00885946403464259	325	0.00254495455678706
Zm00001d032319	7	0.00887763054164173	438	0.041727764573588
ZmLnc-gene8778	7	0.00890009961200432	3462	0.481220109497032
Zm00001d000034	7	0.00891291539124311	5717	0.889351743415233
Zm00001d034108	7	0.0088876179237275	1398	0.170977655221041
Zm00001d025021	7	0.00890235748594623	4391	0.678680353847135
ZmLnc-gene5621	7	0.00889921874645852	3850	0.637249914472443
Zm00001d017717	7	0.00889307099482754	2266	0.398796765761413
Zm00001d043239	7	0.00888514633951935	1031	0.0924861709675966
Zm00001d025892	7	0.00889222284685004	2114	0.267775663467984
Zm00001d013595	7	0.00889757179406542	3113	0.577166183814204
Zm00001d012166	7	0.00890900321875779	5073	0.854059617378247
Zm00001d013801	7	0.00884246243698835	470	3.28636967558667e-05
Zm00001d007444	8	0.00882910925113852	301	4.48526310653773e-06
Zm00001d048979	7	0.00889695350405823	2630	0.411319230569752
Zm00001d042654	7	0.00890719772254824	4525	0.689718318068096
Zm00001d032112	7	0.00889627930747134	2111	0.382514096743556
Zm00001d001845	7	0.00890796339711109	4864	0.797392234043655
Zm00001d015389	7	0.00890452001973575	4644	0.757858354866604
Zm00001d014786	7	0.00889036151671273	2160	0.334038527241468
Zm00001d027456	7	0.00888627022590243	1493	0.139717632125136
Zm00001d009715	7	0.00889798627569279	3020	0.389311868895497
Zm00001d009761	7	0.00890103446156512	3515	0.629672949727832
