Gene	Co-expression	Co-translation	Interactome
Zm00001d040127	0	0	0
Zm00001d017995	0	0	0
Zm00001d018977	0	0	0
Zm00001d018545	0	0	0
Zm00001d002644	0	0	0
Zm00001d003035	0	0	0
Zm00001d019266	0	0	0
Zm00001d031938	0	0	0
Zm00001d053122	0	0	0
Zm00001d034366	0	0	0
Zm00001d013176	0	0	0
Zm00001d004140	0	0	0
Zm00001d043425	0	0	0
Zm00001d029387	0	0	0
Zm00001d053696	0	0	0
Zm00001d046898	0	0	0
Zm00001d045695	0	0	0
Zm00001d028715	1	0	0
Zm00001d013795	0	0	0
Zm00001d017308	0	0	0
Zm00001d011979	0	0	0
Zm00001d027321	0	0	0
Zm00001d009708	0	0	0
Zm00001d039446	0	0	0
Zm00001d032385	0	0	0
Zm00001d051419	0	0	0
Zm00001d013392	0	0	0
Zm00001d035925	0	0	0
Zm00001d008975	0	0	0
Zm00001d022600	0	0	0
Zm00001d006113	0	0	0
Zm00001d022096	0	0	0
Zm00001d010336	0	0	0
Zm00001d050198	0	0	0
Zm00001d014715	0	0	0
Zm00001d005391	0	0	0
Zm00001d033554	0	0	0
Zm00001d046483	0	0	0
Zm00001d038357	0	0	0
Zm00001d015509	0	0	0
Zm00001d011613	0	0	0
Zm00001d030985	1	0	0
Zm00001d017197	0	0	0
Zm00001d013318	0	0	0
Zm00001d051823	0	0	0
Zm00001d025472	0	0	0
Zm00001d009183	1	0	0
Zm00001d044691	0	0	0
Zm00001d017770	0	0	0
Zm00001d005950	0	0	0
Zm00001d015120	1	0	0
Zm00001d038198	0	0	0
Zm00001d041947	0	0	0
Zm00001d047191	0	0	0
Zm00001d021120	0	0	0
Zm00001d046231	0	0	0
Zm00001d011461	0	0	0
Zm00001d021072	0	0	0
Zm00001d014626	0	0	0
Zm00001d037934	0	0	0
Zm00001d018557	0	0	0
Zm00001d027472	0	0	0
Zm00001d006752	0	0	0
Zm00001d018882	1	0	0
Zm00001d025294	0	0	0
Zm00001d021955	0	0	0
Zm00001d021828	0	0	0
Zm00001d010171	0	0	0
Zm00001d012349	0	0	0
Zm00001d007067	0	0	0
Zm00001d038056	0	0	0
Zm00001d013426	0	0	0
Zm00001d012527	0	0	0
Zm00001d016550	0	0	0
Zm00001d018859	0	0	0
Zm00001d011063	0	0	0
Zm00001d052216	0	0	0
Zm00001d052452	1	0	0
Zm00001d028515	0	0	0
Zm00001d039874	0	0	0
Zm00001d042362	0	0	0
Zm00001d052110	0	0	0
Zm00001d009985	0	0	0
Zm00001d018233	0	0	0
Zm00001d032114	0	0	0
Zm00001d051227	0	0	0
Zm00001d051861	1	0	0
Zm00001d010556	0	0	0
Zm00001d033751	0	0	0
Zm00001d039441	0	0	0
Zm00001d028249	0	0	0
Zm00001d052295	0	0	0
Zm00001d035872	1	0	0
Zm00001d016165	0	0	0
Zm00001d050196	0	0	0
Zm00001d007301	0	0	0
Zm00001d043558	1	0	0
Zm00001d043119	0	0	0
Zm00001d003432	0	0	0
Zm00001d001846	0	0	0
Zm00001d046378	0	0	0
Zm00001d012957	0	0	0
Zm00001d027868	0	0	0
Zm00001d051234	0	0	0
Zm00001d014204	0	0	0
Zm00001d027856	0	0	0
Zm00001d024248	0	0	0
Zm00001d053178	0	0	0
Zm00001d038304	0	0	0
Zm00001d012537	0	0	0
Zm00001d018471	0	0	0
Zm00001d044390	0	0	0
Zm00001d017979	0	0	0
Zm00001d040056	0	0	0
Zm00001d017882	0	0	0
Zm00001d040660	0	0	0
Zm00001d002873	0	0	0
Zm00001d038690	0	0	0
Zm00001d013859	0	0	0
Zm00001d049487	0	0	0
Zm00001d017961	0	0	0
Zm00001d020775	0	0	0
Zm00001d050393	0	0	0
Zm00001d020986	0	0	0
Zm00001d004934	0	0	0
Zm00001d008762	0	0	0
Zm00001d051662	0	0	0
Zm00001d016770	0	0	0
Zm00001d045112	0	0	0
Zm00001d002426	0	0	0
Zm00001d048428	0	0	0
Zm00001d051824	0	0	0
Zm00001d023912	0	0	0
Zm00001d036319	0	0	0
Zm00001d013481	0	0	0
Zm00001d019750	0	0	0
Zm00001d011236	0	0	0
Zm00001d042540	0	0	0
Zm00001d025238	0	0	0
Zm00001d049627	0	0	0
Zm00001d002939	0	0	0
Zm00001d005151	0	0	0
Zm00001d005648	0	0	0
Zm00001d016659	0	0	0
Zm00001d028024	0	0	0
Zm00001d042180	0	0	0
Zm00001d036641	0	0	0
Zm00001d046539	0	0	0
Zm00001d016854	0	0	0
Zm00001d033680	0	0	0
Zm00001d048575	0	0	0
Zm00001d025222	0	0	0
Zm00001d025165	0	0	0
Zm00001d013745	0	0	0
Zm00001d006944	0	0	0
Zm00001d028272	0	0	0
Zm00001d008177	0	0	0
Zm00001d017823	0	0	0
Zm00001d035990	0	0	0
Zm00001d029373	0	0	0
Zm00001d053724	0	0	0
Zm00001d028692	0	0	0
Zm00001d002503	0	0	0
Zm00001d026270	0	0	0
Zm00001d026193	0	0	0
Zm00001d017987	0	0	0
Zm00001d013389	0	0	0
Zm00001d022547	0	0	0
Zm00001d024463	0	0	0
Zm00001d015886	0	0	0
Zm00001d039747	0	0	0
Zm00001d036494	0	0	0
Zm00001d032972	0	0	0
Zm00001d017964	0	0	0
Zm00001d006470	0	0	0
Zm00001d010448	0	0	0
Zm00001d045379	0	0	0
Zm00001d006440	0	0	0
Zm00001d049767	0	0	0
Zm00001d037492	0	0	0
Zm00001d009418	0	0	0
Zm00001d005144	0	0	0
Zm00001d045326	0	0	0
Zm00001d022629	0	0	0
Zm00001d012394	0	0	0
Zm00001d023695	0	0	0
Zm00001d047289	0	0	0
Zm00001d043922	0	0	0
Zm00001d035865	0	0	0
Zm00001d001884	0	0	0
Zm00001d043225	0	0	0
Zm00001d045387	0	0	0
Zm00001d021704	0	0	0
Zm00001d045566	0	0	0
Zm00001d050247	0	0	0
Zm00001d048551	0	0	0
Zm00001d021588	0	0	0
Zm00001d045215	0	0	0
Zm00001d043741	0	0	0
Zm00001d048354	0	0	0
Zm00001d029597	0	0	0
Zm00001d012211	0	0	0
Zm00001d006181	0	0	0
Zm00001d035701	0	0	0
Zm00001d039448	0	0	0
Zm00001d025750	0	0	0
Zm00001d039167	0	0	0
Zm00001d030053	0	0	0
Zm00001d003258	0	0	0
Zm00001d040192	0	0	0
Zm00001d036485	0	0	0
Zm00001d033167	0	0	0
Zm00001d044878	0	0	0
Zm00001d033718	0	0	0
Zm00001d042084	0	0	0
Zm00001d013271	0	0	0
Zm00001d048625	0	0	0
Zm00001d005238	0	0	0
Zm00001d003328	0	0	0
Zm00001d048083	0	0	0
Zm00001d049243	0	0	0
Zm00001d005848	0	0	0
Zm00001d040777	0	0	0
Zm00001d003016	0	0	0
Zm00001d023856	0	0	0
Zm00001d035019	0	0	0
Zm00001d047869	0	0	0
Zm00001d033388	0	0	0
Zm00001d023689	0	0	0
Zm00001d021665	0	0	0
Zm00001d052978	0	0	0
Zm00001d014079	0	0	0
Zm00001d053173	0	0	0
Zm00001d024000	0	0	0
Zm00001d051584	0	0	0
Zm00001d014924	0	0	0
Zm00001d009969	0	0	0
Zm00001d018595	0	0	0
Zm00001d050633	0	0	0
Zm00001d014438	0	0	0
Zm00001d020776	0	0	0
Zm00001d028025	0	0	0
Zm00001d003310	0	0	0
Zm00001d017584	0	0	0
Zm00001d047977	0	0	0
Zm00001d052840	0	0	0
Zm00001d012501	0	0	0
Zm00001d018440	0	0	0
Zm00001d011854	0	0	0
Zm00001d009373	0	0	0
Zm00001d027711	0	0	0
Zm00001d033448	0	0	0
Zm00001d011532	0	0	0
Zm00001d036201	0	0	0
Zm00001d021788	0	0	0
Zm00001d033366	0	0	0
Zm00001d002140	0	0	0
Zm00001d017960	0	0	0
Zm00001d026585	0	0	0
Zm00001d024633	0	0	0
Zm00001d053158	0	0	0
Zm00001d032699	0	0	0
Zm00001d012313	0	0	0
Zm00001d037307	0	0	0
Zm00001d024530	0	0	0
Zm00001d037034	0	0	0
Zm00001d033214	0	0	0
Zm00001d012787	0	0	0
Zm00001d024715	0	0	0
Zm00001d006374	0	0	0
Zm00001d001973	1	0	0
Zm00001d029627	1	0	0
Zm00001d032979	0	0	0
Zm00001d011782	0	0	0
Zm00001d033368	0	0	0
Zm00001d043878	0	0	0
Zm00001d022072	0	0	0
Zm00001d010190	0	0	0
Zm00001d009779	0	0	0
Zm00001d023698	0	0	0
Zm00001d052411	0	0	0
Zm00001d012007	0	0	0
Zm00001d031008	0	0	0
Zm00001d045555	0	0	0
Zm00001d051586	0	0	0
Zm00001d008376	0	0	0
Zm00001d007706	0	0	0
Zm00001d029040	0	0	0
Zm00001d044447	0	0	0
Zm00001d052225	0	0	0
Zm00001d014524	0	0	0
Zm00001d029561	0	0	0
Zm00001d032637	0	0	0
Zm00001d034851	0	0	0
Zm00001d008739	0	0	0
Zm00001d024027	0	0	0
Zm00001d020180	1	0	0
Zm00001d053761	0	0	0
Zm00001d022581	0	0	0
Zm00001d036432	0	0	0
Zm00001d010901	0	0	0
Zm00001d046745	0	0	0
Zm00001d016402	0	0	0
Zm00001d025081	0	0	0
Zm00001d024200	0	0	0
Zm00001d006309	0	0	0
Zm00001d042313	0	0	0
Zm00001d019865	1	0	0
Zm00001d038519	0	0	0
Zm00001d051178	0	0	0
Zm00001d048236	0	0	0
Zm00001d048111	0	0	0
Zm00001d008468	0	0	0
Zm00001d034006	0	0	0
Zm00001d041590	0	0	0
Zm00001d011100	0	0	0
Zm00001d049076	0	0	0
Zm00001d040323	0	0	0
Zm00001d018056	0	0	0
Zm00001d038982	0	0	0
Zm00001d019907	0	0	0
Zm00001d031878	0	0	0
Zm00001d014080	0	0	0
Zm00001d025798	0	0	0
Zm00001d035595	0	0	0
Zm00001d006677	0	0	0
Zm00001d048552	0	0	0
Zm00001d052233	0	0	0
Zm00001d029443	0	0	0
Zm00001d052009	0	0	0
Zm00001d018187	0	0	0
Zm00001d030094	0	0	0
Zm00001d012307	0	0	0
Zm00001d047969	0	0	0
Zm00001d027904	0	0	0
Zm00001d003839	0	0	0
Zm00001d037899	0	0	0
Zm00001d036441	0	0	0
Zm00001d018333	0	0	0
Zm00001d045392	0	0	0
Zm00001d010504	0	0	0
Zm00001d043840	0	0	0
Zm00001d028830	0	0	0
Zm00001d022460	0	0	0
Zm00001d027344	0	0	0
Zm00001d028814	0	0	0
Zm00001d014382	0	0	0
Zm00001d019947	0	0	0
Zm00001d040357	0	0	0
Zm00001d008779	0	0	0
Zm00001d039656	0	0	0
Zm00001d028054	0	0	0
Zm00001d029274	0	0	0
Zm00001d005085	0	0	0
Zm00001d041769	0	0	0
Zm00001d052928	0	0	0
Zm00001d052726	0	0	0
Zm00001d008727	0	0	0
Zm00001d036334	0	0	0
Zm00001d049258	0	0	0
Zm00001d047203	0	0	0
Zm00001d021972	0	0	0
Zm00001d041839	0	0	0
Zm00001d024300	0	0	0
Zm00001d041124	0	0	0
Zm00001d012895	0	0	0
Zm00001d009103	0	0	0
Zm00001d026158	0	0	0
Zm00001d028838	0	0	0
Zm00001d043259	0	0	0
Zm00001d008611	0	0	0
Zm00001d047904	0	0	0
Zm00001d017168	0	0	0
Zm00001d024225	0	0	0
Zm00001d006711	0	0	0
Zm00001d040857	0	0	0
Zm00001d038994	0	0	0
Zm00001d024908	0	0	0
Zm00001d053778	0	0	0
Zm00001d002352	0	0	0
Zm00001d013779	0	0	0
Zm00001d025817	0	0	0
Zm00001d037271	0	0	0
Zm00001d005241	0	0	0
Zm00001d025407	0	0	0
Zm00001d021507	0	0	0
Zm00001d052750	0	0	0
Zm00001d045106	0	0	0
Zm00001d018377	0	0	0
Zm00001d047634	0	0	0
Zm00001d003415	0	0	0
Zm00001d011104	0	0	0
Zm00001d012993	0	0	0
Zm00001d054013	0	0	0
Zm00001d025398	0	0	0
Zm00001d049371	0	0	0
Zm00001d039560	0	0	0
Zm00001d042792	0	0	0
Zm00001d017130	0	0	0
Zm00001d024539	0	0	0
Zm00001d022373	0	0	0
Zm00001d007195	0	0	0
Zm00001d022586	0	0	0
Zm00001d038397	0	0	0
Zm00001d019426	0	0	0
Zm00001d020309	0	0	0
Zm00001d004413	0	0	0
Zm00001d040322	0	0	0
Zm00001d019684	0	0	0
Zm00001d051773	0	0	0
Zm00001d039677	0	0	0
Zm00001d006080	0	0	0
Zm00001d008512	0	0	0
Zm00001d026025	0	0	0
Zm00001d042323	0	0	0
Zm00001d042433	0	0	0
Zm00001d053123	0	0	0
Zm00001d048902	0	0	0
Zm00001d027871	0	0	0
Zm00001d039102	0	0	0
Zm00001d008297	0	0	0
Zm00001d039971	0	0	0
Zm00001d040259	0	0	0
Zm00001d045858	0	0	0
Zm00001d002034	0	0	0
Zm00001d026259	0	0	0
Zm00001d049125	0	0	0
Zm00001d015921	0	0	0
Zm00001d044665	0	0	0
Zm00001d054001	0	0	0
Zm00001d045574	0	0	0
Zm00001d042262	0	0	0
Zm00001d026235	0	0	0
Zm00001d016326	0	0	0
Zm00001d030421	0	0	0
Zm00001d019483	0	0	0
Zm00001d037452	0	0	0
Zm00001d027434	0	0	0
Zm00001d049543	0	0	0
Zm00001d037803	0	0	0
Zm00001d024967	0	0	0
Zm00001d006678	0	0	0
Zm00001d014263	0	0	0
Zm00001d018826	0	0	0
Zm00001d032120	0	0	0
Zm00001d038792	0	0	0
Zm00001d046399	0	0	0
Zm00001d052683	0	0	0
Zm00001d041730	0	0	0
Zm00001d040617	0	0	0
Zm00001d031562	0	0	0
Zm00001d008610	0	0	0
Zm00001d013079	0	0	0
Zm00001d004330	0	0	0
Zm00001d022104	0	0	0
Zm00001d045430	0	0	0
Zm00001d048539	0	0	0
Zm00001d013045	1	0	0
Zm00001d048132	1	0	0
Zm00001d031073	0	0	0
Zm00001d033526	0	0	0
Zm00001d025206	0	0	0
Zm00001d047601	0	0	0
Zm00001d049364	0	0	0
Zm00001d046941	0	0	0
Zm00001d004734	0	0	0
Zm00001d042067	0	0	0
Zm00001d042535	0	0	0
Zm00001d012851	0	0	0
Zm00001d028986	0	0	0
Zm00001d048082	0	0	0
Zm00001d017275	0	0	0
Zm00001d006777	0	0	0
Zm00001d039002	0	0	0
Zm00001d025044	0	0	0
Zm00001d048493	0	0	0
Zm00001d013729	0	0	0
Zm00001d045894	0	0	0
Zm00001d039712	0	0	0
Zm00001d029552	0	0	0
Zm00001d037903	0	0	0
Zm00001d047474	0	0	0
Zm00001d000227	0	0	0
Zm00001d002296	0	0	0
Zm00001d031300	0	0	0
Zm00001d037158	0	0	0
Zm00001d039182	0	0	0
Zm00001d036798	0	0	0
Zm00001d030256	0	0	0
Zm00001d005099	0	0	0
Zm00001d020640	0	0	0
Zm00001d042670	0	0	0
Zm00001d037927	0	0	0
Zm00001d007753	0	0	0
Zm00001d033060	0	0	0
Zm00001d039280	0	0	0
Zm00001d014138	0	0	0
Zm00001d019809	0	0	0
Zm00001d028586	0	0	0
Zm00001d019641	0	0	0
Zm00001d028105	0	0	0
Zm00001d018642	0	0	0
Zm00001d034838	0	0	0
Zm00001d013597	0	0	0
Zm00001d054106	0	0	0
Zm00001d022003	0	0	0
Zm00001d006430	0	0	0
Zm00001d048460	0	0	0
Zm00001d044833	0	0	0
Zm00001d036495	0	0	0
Zm00001d041556	0	0	0
Zm00001d051795	0	0	0
Zm00001d029325	0	0	0
Zm00001d044260	0	0	0
Zm00001d007189	0	0	0
Zm00001d042189	0	0	0
Zm00001d012118	0	0	0
Zm00001d018894	0	0	0
Zm00001d010792	0	0	0
Zm00001d032921	0	0	0
Zm00001d046136	0	0	0
Zm00001d038076	0	0	0
Zm00001d002545	0	0	0
Zm00001d047849	0	0	0
Zm00001d044945	0	0	0
Zm00001d024059	0	0	0
Zm00001d031542	0	0	0
Zm00001d039284	0	0	0
Zm00001d032275	0	0	0
Zm00001d006910	0	0	0
Zm00001d041378	0	0	0
Zm00001d051552	0	0	0
Zm00001d014692	0	0	0
Zm00001d042028	0	0	0
Zm00001d039250	0	0	0
Zm00001d047218	0	0	0
Zm00001d009132	0	0	0
Zm00001d010678	0	0	0
Zm00001d017336	0	0	0
Zm00001d031967	0	0	0
Zm00001d052344	0	0	0
Zm00001d025891	0	0	0
Zm00001d049685	0	0	0
Zm00001d021754	0	0	0
Zm00001d048628	0	0	0
Zm00001d021350	0	0	0
Zm00001d052028	0	0	0
Zm00001d036507	0	0	0
Zm00001d052149	0	0	0
Zm00001d038393	0	0	0
Zm00001d017640	0	0	0
Zm00001d052314	0	0	0
Zm00001d049383	0	0	0
Zm00001d013093	0	0	0
Zm00001d015549	0	0	0
Zm00001d027425	0	0	0
Zm00001d037553	0	0	0
Zm00001d041599	0	0	0
Zm00001d043540	0	0	0
Zm00001d046660	0	0	0
Zm00001d021903	1	0	0
Zm00001d017177	0	0	0
Zm00001d033312	0	0	0
Zm00001d045053	0	0	0
Zm00001d027450	0	0	0
Zm00001d011945	0	0	0
Zm00001d004744	0	0	0
Zm00001d026612	0	0	0
Zm00001d051848	0	0	0
Zm00001d019172	0	0	0
Zm00001d022400	0	0	0
Zm00001d040204	0	0	0
Zm00001d047683	0	0	0
Zm00001d019875	0	0	0
Zm00001d042034	0	0	0
Zm00001d005271	0	0	0
Zm00001d024802	0	0	0
Zm00001d033422	0	0	0
Zm00001d012701	0	0	0
Zm00001d021132	0	0	0
Zm00001d038829	0	0	0
Zm00001d042746	0	0	0
Zm00001d021269	0	0	0
Zm00001d049572	0	0	0
Zm00001d032153	0	0	0
Zm00001d045074	0	0	0
Zm00001d047310	0	0	0
Zm00001d026592	0	0	0
Zm00001d006658	0	0	0
Zm00001d047760	0	0	0
Zm00001d006194	0	0	0
Zm00001d052375	0	0	0
Zm00001d035356	0	0	0
Zm00001d037272	0	0	0
Zm00001d042464	0	0	0
Zm00001d041550	0	0	0
Zm00001d030157	0	0	0
Zm00001d020765	0	0	0
Zm00001d039608	0	0	0
Zm00001d052720	0	0	0
Zm00001d040470	0	0	0
Zm00001d047745	0	0	0
Zm00001d024325	0	0	0
Zm00001d025241	0	0	0
Zm00001d027242	0	0	0
Zm00001d037962	0	0	0
Zm00001d012126	0	0	0
Zm00001d005256	0	0	0
Zm00001d050947	0	0	0
Zm00001d009426	0	0	0
Zm00001d020666	0	0	0
Zm00001d010650	0	0	0
Zm00001d031942	0	0	0
Zm00001d003148	0	0	0
Zm00001d047685	0	0	0
Zm00001d003962	0	0	0
Zm00001d022575	0	0	0
Zm00001d011525	0	0	0
Zm00001d044251	0	0	0
Zm00001d047491	0	0	0
Zm00001d051438	0	0	0
Zm00001d009756	0	0	0
Zm00001d019650	0	0	0
Zm00001d034063	0	0	0
Zm00001d042263	0	0	0
Zm00001d044501	0	0	0
Zm00001d052709	0	0	0
Zm00001d015212	0	1	0
Zm00001d047746	1	1	0
Zm00001d049938	1	1	0
Zm00001d014078	1	1	0
Zm00001d011615	1	1	0
Zm00001d025653	1	1	0
Zm00001d038174	1	1	0
Zm00001d034030	1	1	0
Zm00001d010049	1	1	0
Zm00001d029206	1	1	0
Zm00001d021378	1	1	0
Zm00001d003368	1	1	0
Zm00001d047516	1	1	0
Zm00001d043317	0	1	0
Zm00001d037728	1	1	0
Zm00001d032763	1	1	0
Zm00001d045599	1	1	0
Zm00001d051946	1	1	0
Zm00001d053553	1	1	0
Zm00001d011928	1	1	0
Zm00001d018624	1	1	0
Zm00001d021087	1	1	0
Zm00001d044116	1	1	0
Zm00001d037519	0	1	0
Zm00001d009011	1	1	0
Zm00001d033849	1	1	0
Zm00001d033738	1	1	0
Zm00001d012166	1	1	0
Zm00001d038513	0	1	0
Zm00001d004521	1	1	0
Zm00001d028197	1	1	0
Zm00001d048291	0	1	0
Zm00001d053985	1	1	0
Zm00001d028238	0	1	0
Zm00001d041914	1	1	0
Zm00001d034678	1	1	0
Zm00001d018444	1	1	0
Zm00001d027515	0	1	0
Zm00001d021669	1	1	0
Zm00001d036482	1	1	0
Zm00001d049190	1	1	0
Zm00001d024159	1	1	0
Zm00001d033158	1	1	0
Zm00001d001808	0	1	0
Zm00001d012467	1	1	0
Zm00001d019108	0	1	0
Zm00001d004810	1	1	0
Zm00001d017730	1	1	0
Zm00001d042528	0	1	0
Zm00001d032567	0	1	0
Zm00001d015485	1	1	0
Zm00001d007467	0	1	0
Zm00001d035285	0	1	0
Zm00001d003378	1	1	0
Zm00001d005358	0	1	0
Zm00001d014122	0	1	0
Zm00001d050753	1	1	0
Zm00001d030328	0	1	0
Zm00001d015156	1	1	0
Zm00001d039062	1	1	0
Zm00001d012610	0	1	0
Zm00001d028210	1	1	0
Zm00001d046372	0	1	0
Zm00001d028243	1	1	0
Zm00001d039617	1	1	0
Zm00001d008409	1	1	0
Zm00001d034004	0	1	0
Zm00001d017185	1	1	0
Zm00001d012693	1	1	0
Zm00001d003164	0	1	0
Zm00001d032418	0	1	0
Zm00001d012815	1	1	0
Zm00001d021515	0	1	0
Zm00001d017092	0	1	0
Zm00001d007900	0	1	0
Zm00001d037593	1	1	0
Zm00001d045620	0	1	0
Zm00001d019454	0	1	0
Zm00001d044780	0	1	0
Zm00001d006581	1	1	0
Zm00001d003725	0	1	0
Zm00001d013162	0	1	0
Zm00001d027488	0	1	0
Zm00001d044358	0	1	0
Zm00001d043406	1	1	0
Zm00001d044745	0	1	0
Zm00001d032632	1	1	0
Zm00001d010200	1	1	0
Zm00001d030021	1	1	0
Zm00001d048891	1	1	0
Zm00001d020810	0	1	0
Zm00001d019047	0	1	0
Zm00001d022097	0	1	0
Zm00001d017946	0	1	0
Zm00001d026591	1	1	0
Zm00001d011956	0	1	0
Zm00001d013430	1	1	0
Zm00001d042533	0	1	0
Zm00001d019648	0	1	0
Zm00001d019200	1	1	0
Zm00001d017707	0	1	0
Zm00001d039745	0	1	0
Zm00001d000316	0	1	0
Zm00001d023299	0	1	0
Zm00001d020434	0	1	0
Zm00001d021931	1	1	0
Zm00001d050315	0	1	0
Zm00001d014349	0	1	0
Zm00001d013447	0	1	0
Zm00001d046545	1	1	0
Zm00001d018477	1	1	0
Zm00001d034918	1	1	0
Zm00001d003172	1	1	0
Zm00001d013359	1	1	0
Zm00001d037291	0	1	0
Zm00001d036560	1	1	0
Zm00001d030164	0	1	0
Zm00001d027694	0	1	0
Zm00001d044418	0	1	0
Zm00001d007133	1	1	0
Zm00001d041700	1	1	0
Zm00001d044620	0	1	0
Zm00001d023534	0	1	0
Zm00001d002056	1	1	0
Zm00001d033414	1	1	0
Zm00001d024270	0	1	0
Zm00001d030999	0	1	0
Zm00001d002330	1	1	0
Zm00001d026344	1	1	0
Zm00001d011210	0	1	0
Zm00001d017887	0	1	0
Zm00001d028240	0	0	0
Zm00001d008497	0	0	0
Zm00001d007716	0	0	0
Zm00001d047838	0	0	0
Zm00001d022236	1	0	0
Zm00001d047979	1	0	0
Zm00001d025406	1	0	0
Zm00001d027479	1	0	0
Zm00001d006610	0	0	0
Zm00001d013829	0	0	0
Zm00001d026700	0	0	0
Zm00001d036004	0	0	0
Zm00001d003123	0	0	0
Zm00001d014488	0	0	0
Zm00001d018208	1	0	0
Zm00001d048515	0	0	0
Zm00001d031531	1	0	0
Zm00001d043299	0	0	0
Zm00001d008515	1	0	0
Zm00001d049267	0	0	0
Zm00001d052027	1	0	0
Zm00001d030609	1	0	0
Zm00001d002341	0	0	0
Zm00001d041753	1	0	0
Zm00001d042291	0	0	0
Zm00001d053545	0	0	0
Zm00001d032353	0	0	0
Zm00001d025619	0	0	0
Zm00001d043155	1	0	0
Zm00001d025433	0	0	0
Zm00001d005303	0	0	0
Zm00001d023865	0	0	0
Zm00001d047482	1	0	0
Zm00001d034479	0	0	0
Zm00001d019169	0	0	0
Zm00001d012810	0	0	0
Zm00001d033709	0	0	0
Zm00001d044724	0	0	0
Zm00001d028298	0	0	0
Zm00001d038491	0	0	0
Zm00001d011596	0	0	0
Zm00001d049094	0	0	0
Zm00001d018133	0	0	0
Zm00001d021763	0	0	0
Zm00001d051568	1	0	0
Zm00001d014722	0	0	0
Zm00001d049210	0	0	0
Zm00001d019430	1	0	0
Zm00001d039452	0	0	0
Zm00001d043023	0	0	0
Zm00001d009719	1	0	0
Zm00001d011819	0	0	0
Zm00001d033522	0	0	0
Zm00001d036301	0	0	0
Zm00001d006098	0	0	0
Zm00001d011941	0	0	0
Zm00001d012702	0	0	0
Zm00001d028774	0	0	0
Zm00001d046672	0	0	0
Zm00001d013283	1	0	0
Zm00001d022352	0	0	0
Zm00001d042050	0	0	0
Zm00001d037103	0	0	0
Zm00001d034968	1	0	0
Zm00001d049980	0	0	0
Zm00001d007783	0	0	0
Zm00001d021518	0	0	0
Zm00001d006886	0	0	0
Zm00001d018936	0	0	0
Zm00001d002351	0	0	0
Zm00001d029028	0	0	0
Zm00001d019505	0	0	0
Zm00001d019899	0	0	0
Zm00001d049706	0	0	0
Zm00001d028098	0	0	0
Zm00001d052769	0	0	0
Zm00001d003308	0	0	0
Zm00001d005295	1	0	0
Zm00001d051585	0	0	0
Zm00001d014909	0	0	0
Zm00001d040046	0	0	0
Zm00001d040356	0	0	0
Zm00001d022474	1	0	0
Zm00001d018349	0	0	0
Zm00001d033338	0	0	0
Zm00001d000349	0	0	0
Zm00001d048632	0	0	0
Zm00001d004614	0	0	0
Zm00001d036929	1	0	0
Zm00001d027706	0	0	0
Zm00001d012763	1	0	0
Zm00001d029201	0	0	0
Zm00001d031530	1	0	0
Zm00001d042943	0	0	0
Zm00001d013918	0	0	0
Zm00001d022453	0	0	0
Zm00001d025571	1	0	0
Zm00001d036250	1	0	0
Zm00001d001928	0	0	0
Zm00001d027320	0	0	0
Zm00001d045218	1	0	0
Zm00001d034826	0	0	0
Zm00001d047502	0	0	0
Zm00001d021938	0	0	0
Zm00001d039946	0	0	0
Zm00001d028219	0	0	0
Zm00001d008756	0	0	0
Zm00001d045487	1	0	0
Zm00001d046039	0	0	0
Zm00001d028075	1	0	0
Zm00001d027932	0	0	0
Zm00001d000314	1	0	0
Zm00001d010868	0	0	0
Zm00001d031256	0	0	0
Zm00001d041679	0	0	0
Zm00001d051053	0	0	0
Zm00001d033528	0	0	0
Zm00001d037518	1	0	0
Zm00001d016406	0	0	0
Zm00001d017435	0	0	0
Zm00001d032245	0	0	0
Zm00001d036946	0	0	0
Zm00001d021351	0	0	0
Zm00001d002540	0	0	0
Zm00001d017983	0	0	0
Zm00001d018034	0	0	0
Zm00001d022226	0	0	0
Zm00001d042508	0	0	0
Zm00001d033020	0	0	0
Zm00001d018621	0	0	0
Zm00001d000295	0	0	0
Zm00001d034198	0	0	0
Zm00001d008549	0	0	0
Zm00001d017186	0	0	0
Zm00001d019917	1	0	0
Zm00001d013278	0	0	0
Zm00001d025233	1	0	0
Zm00001d038006	0	0	0
Zm00001d042017	0	0	0
Zm00001d013060	0	0	0
Zm00001d039179	1	0	0
Zm00001d028369	0	0	0
Zm00001d023300	0	0	0
Zm00001d039883	0	0	0
Zm00001d043267	0	0	0
Zm00001d034414	0	0	0
Zm00001d033297	0	0	0
Zm00001d034721	0	0	0
Zm00001d036285	1	0	0
Zm00001d038646	0	0	0
Zm00001d009589	0	0	0
Zm00001d026548	0	0	0
Zm00001d018516	0	0	0
Zm00001d036359	0	0	0
Zm00001d039316	0	0	0
Zm00001d012935	0	0	0
Zm00001d043110	0	0	0
Zm00001d044139	0	0	0
Zm00001d003614	0	0	0
Zm00001d015692	0	0	0
Zm00001d043985	0	0	0
Zm00001d050346	0	0	0
Zm00001d028237	0	0	0
Zm00001d015313	0	0	0
Zm00001d039070	0	0	0
Zm00001d038896	0	0	0
Zm00001d003584	0	0	0
Zm00001d014885	0	0	0
Zm00001d053667	1	0	0
Zm00001d005995	0	0	0
Zm00001d048414	0	0	0
Zm00001d043434	0	0	0
Zm00001d041725	0	0	0
