Gene	eccentricity	closeness	degree	eigen_centrality
Zm00001d014365	7	0.00676017772605532	4	0.00676842212690697
Zm00001d010470	6	0.00678690861246642	34	0.0549678074022573
Zm00001d013568	6	0.00677825195123864	22	0.0376268114341078
Zm00001d048272	6	0.0067942328707401	81	0.0812281437510523
Zm00001d028408	7	0.00678159962487565	13	0.0373012313253979
Zm00001d048040	7	0.00676641166367589	9	0.00891376773034438
Zm00001d035124	7	0.00674206157647916	2	0.00114448152155847
Zm00001d010566	7	0.00677461692222696	18	0.0183412025312771
Zm00001d048253	7	0.00677035777676763	15	0.012435330421528
Zm00001d034665	6	0.00678968389250055	54	0.0591738522698305
Zm00001d047893	7	0.00675611368258184	5	0.0040659203679033
Zm00001d006438	6	0.00679279239733995	63	0.0766173257452797
Zm00001d018981	6	0.00677889330788529	21	0.0283190511132228
Zm00001d030688	6	0.00679267611247355	50	0.0747896448666458
Zm00001d010054	6	0.00677533768326796	15	0.0285029602083859
Zm00001d028701	6	0.00678603659504529	67	0.0377363880478194
Zm00001d014852	7	0.00678092507154478	44	0.0245783085009544
Zm00001d048540	6	0.0067978143324722	78	0.143651233882967
Zm00001d028201	7	0.00677049699604314	16	0.0199673491068416
Zm00001d009983	6	0.00677309878351207	17	0.0135182443842233
Zm00001d011447	7	0.006756904268093	5	0.00587122069882759
Zm00001d011981	6	0.00677270749868922	18	0.0137221987547504
Zm00001d007435	7	0.00676125579785877	5	0.00732406989148849
Zm00001d026296	6	0.00678792079077632	27	0.0515319901187305
Zm00001d046190	7	0.00675162737125007	3	0.00291547255500433
Zm00001d039196	7	0.00677481266931559	19	0.0167118044410117
Zm00001d036293	7	0.00674968377895058	4	0.00257190605211173
Zm00001d015020	6	0.00676365241601161	6	0.00918845996464365
Zm00001d042667	6	0.00677018598214946	8	0.0131191437521778
Zm00001d011713	6	0.0067827439979838	48	0.0317667823365292
Zm00001d007599	6	0.00677151613699335	14	0.0133865831624509
Zm00001d006084	7	0.00678033383340577	32	0.0265507238150295
Zm00001d002388	6	0.00677080507606928	10	0.0153240978881627
Zm00001d012155	6	0.00679027080345907	65	0.0525966722125853
Zm00001d006402	7	0.00676727568503634	12	0.0211397898160165
Zm00001d018151	6	0.00678930856102195	61	0.0539218477410684
Zm00001d049767	7	0.0067633124715919	3	0.00957391546186016
Zm00001d043834	7	0.00675932437331563	19	0.00496965899076365
Zm00001d032830	6	0.00678210488486857	27	0.033751734275511
Zm00001d016935	7	0.00676095449386118	19	0.00631592760000296
Zm00001d007810	7	0.0067726422889474	7	0.0222361033009067
Zm00001d045042	6	0.0067762989365918	24	0.021245040275986
Zm00001d046913	7	0.00677730795255227	22	0.0198268902797209
Zm00001d024327	7	0.00677437373705536	13	0.0210904095333002
Zm00001d018277	7	0.00676102243261369	5	0.00668907134693758
Zm00001d030152	6	0.00679348124318731	66	0.0840396034706848
Zm00001d011610	7	0.00675637325742328	5	0.00462447299071227
Zm00001d006693	6	0.00678698898029821	41	0.0500585212623887
Zm00001d009182	7	0.00676917020252832	8	0.011676427084757
Zm00001d012921	6	0.00678625383439786	40	0.0371757677059716
Zm00001d027373	7	0.00675408791443804	3	0.00367574012581222
Zm00001d048017	7	0.00677423139286077	27	0.0167553132728879
Zm00001d008731	7	0.00676307600867072	7	0.00672021418670989
Zm00001d002814	6	0.00679072967761696	53	0.0632002944418757
Zm00001d017271	6	0.00679062240277891	26	0.0814849790323472
Zm00001d039928	7	0.00674683225870865	4	0.00226015302761028
Zm00001d004057	7	0.006783757908174	24	0.0409566258530269
Zm00001d010818	6	0.0067839750016549	41	0.0353176615551584
Zm00001d029938	7	0.00677164058801032	3	0.0208779433675821
Zm00001d019279	7	0.00677086728793841	16	0.0180098976481845
Zm00001d008789	7	0.00675737044625281	7	0.0047604044324873
Zm00001d052101	6	0.00677429366770984	8	0.025547620131909
Zm00001d053954	7	0.00674035247578918	2	0.00171660116127914
Zm00001d003962	7	0.0067430310392939	3	0.00136511392039906
Zm00001d019217	6	0.00679302796093713	49	0.133881170204099
Zm00001d005642	6	0.00678514100158766	44	0.0526925469703722
Zm00001d033654	6	0.00678959154519257	66	0.0558506741262291
Zm00001d051016	7	0.00676618090078746	10	0.00861557004401614
Zm00001d014341	6	0.00677981101523234	5	0.0455049739630249
Zm00001d034080	6	0.00678835254689337	30	0.0906889206593463
Zm00001d019561	7	0.00674419770196094	2	0.00275440423315058
Zm00001d046835	6	0.00679578735838633	46	0.146607053548829
Zm00001d016491	6	0.00676599452686788	11	0.0121394751183276
Zm00001d015990	6	0.00677136206111947	21	0.0130284342490787
ZeamMp113	6	0.00677790460039051	17	0.0312716225196061
Zm00001d038200	6	0.00679755454955165	67	0.130702870203528
Zm00001d047498	7	0.00678278859176598	28	0.04824351569747
Zm00001d034497	6	0.00679313531179284	52	0.0775627322567113
Zm00001d034108	7	0.00677604672954488	18	0.02052084591888
Zm00001d040234	6	0.00678166797917688	35	0.0270468588158637
Zm00001d029783	7	0.00673780511698745	2	0.000862043615198224
Zm00001d011159	6	0.00678302048888593	24	0.0488790850558363
Zm00001d035199	7	0.00675478662294716	4	0.00429480911576325
Zm00001d020939	6	0.00679772474991182	69	0.142187919573982
Zm00001d048526	6	0.00677658677227778	18	0.0321877380003999
Zm00001d052566	6	0.00676620752647128	11	0.0135210177365573
Zm00001d009125	7	0.00677154873086518	6	0.0185916665146245
Zm00001d049019	6	0.00678332673630152	37	0.034605487858822
Zm00001d011500	6	0.00678249131096024	26	0.0322047156830109
Zm00001d008874	8	0.00673537107868654	1	0.000848995457997977
Zm00001d041775	7	0.00678061309887383	41	0.0290675742392898
Zm00001d021553	6	0.00678392444439768	35	0.0318935179509123
Zm00001d050633	7	0.00675926827808787	3	0.00767759233725028
Zm00001d004972	6	0.00679524723502598	79	0.0857770595423907
Zm00001d051595	6	0.00678015856151104	14	0.0413666416738092
Zm00001d003250	6	0.00679505627272611	61	0.131976069028202
Zm00001d020983	7	0.0067606827525044	7	0.0112224484644083
Zm00001d019789	6	0.00678184332912034	21	0.0290212482760142
Zm00001d004689	6	0.00678735214756647	20	0.0725428836944608
Zm00001d024298	6	0.00678502497853784	17	0.0430787180554029
Zm00001d050056	6	0.00679346036701807	63	0.0896099909621682
Zm00001d000023	7	0.00678309481824155	27	0.0310378451023381
Zm00001d047282	6	0.00679759933829379	97	0.134155248612268
Zm00001d037601	6	0.006788960076089	29	0.068222147457095
Zm00001d022307	7	0.006784516308925	35	0.0516168863652691
Zm00001d019125	6	0.00679439395542614	50	0.0874391334897177
Zm00001d024268	6	0.00679631861317331	74	0.138213268115073
Zm00001d048551	7	0.0067617964399961	3	0.0126247338461972
Zm00001d000110	6	0.0067905270502126	65	0.056093088500596
Zm00001d041608	7	0.00676096040152459	5	0.00583875454893183
Zm00001d052072	6	0.00679380334891701	70	0.0695956813485218
Zm00001d053827	7	0.00676459261415769	4	0.010590754193063
Zm00001d003089	6	0.00679047341557083	77	0.0539375136747007
Zm00001d043149	6	0.00678705148992775	45	0.0372286456760057
Zm00001d050800	7	0.00677739106137667	14	0.0266858019220281
Zm00001d043962	7	0.00675951333251215	4	0.00595466340992731
Zm00001d047044	6	0.0067958709210502	55	0.112198534766052
Zm00001d038734	7	0.00675042574575301	1	0.00327705523777941
Zm00001d003200	6	0.00678493870756015	17	0.0662034416519959
Zm00001d053595	7	0.00675841515492165	4	0.00710569295506516
Zm00001d048424	6	0.00678505175273561	34	0.0438634600223094
Zm00001d006439	6	0.00677474741902918	11	0.0280463758599618
Zm00001d020230	6	0.00679758440864749	114	0.0992728298747806
Zm00001d039372	6	0.00677346639529031	16	0.023077443038183
Zm00001d010271	6	0.00678352893421665	45	0.0297202954353051
Zm00001d042804	7	0.00675468932575761	2	0.00338008887390295
Zm00001d014272	6	0.0067743855993416	12	0.0168083938149151
Zm00001d017087	7	0.00672922636726139	1	0.000490933639237621
Zm00001d008396	6	0.00679209176675584	37	0.0905255784506468
Zm00001d005759	7	0.00676145668211061	15	0.00668365921357692
Zm00001d009870	7	0.00676764562464604	9	0.00880137928040211
Zm00001d003477	7	0.00675625526638637	7	0.0056391594582021
Zm00001d036425	7	0.00675588067215665	4	0.00458831422437355
Zm00001d032380	6	0.00677335966517937	1	0.0248428631590642
Zm00001d029647	6	0.006781691754909	35	0.0285697487996229
Zm00001d050324	7	0.00675695442341456	3	0.00439326162036713
Zm00001d039916	6	0.00677620398585295	22	0.0187077285194916
Zm00001d035468	7	0.0067310205880063	1	0.000546408737507903
Zm00001d031817	7	0.00677596662064702	14	0.0276769477553733
Zm00001d044246	7	0.00678258643798284	20	0.0454292493904111
Zm00001d049628	6	0.00680071808551546	89	0.157046047247572
Zm00001d037499	7	0.00677298020757926	12	0.0220120614404283
Zm00001d024830	6	0.00679968714848144	80	0.160568718905561
Zm00001d014500	7	0.00675791636952942	3	0.00742227404991839
Zm00001d030766	6	0.00678731344756488	41	0.0535154812622191
Zm00001d039365	6	0.00677961794936162	19	0.0386405758686611
Zm00001d006496	6	0.00677480377147525	15	0.0166006458267071
Zm00001d017242	7	0.00678650680185593	42	0.0543761268750119
Zm00001d037484	6	0.00677903287841898	35	0.0231282418324823
Zm00001d050250	7	0.00676557152575333	11	0.00800994066444124
Zm00001d031205	6	0.00677287942130067	13	0.0160736185299864
Zm00001d005502	6	0.00679545014423041	46	0.115664914818038
Zm00001d051929	6	0.00679746198802153	71	0.14495373862837
Zm00001d012923	6	0.00678682824653795	16	0.0819341399780312
Zm00001d022516	7	0.00675154783869756	8	0.00670485029684631
Zm00001d043613	6	0.00679397932698555	70	0.0840249984105035
Zm00001d013797	7	0.00675260842681896	3	0.00327474183979685
Zm00001d042306	6	0.00679644099261856	82	0.0882147844979024
Zm00001d053620	7	0.00676533194718713	6	0.010625150998543
Zm00001d022569	7	0.00676024564919764	6	0.00579701917040857
Zm00001d006499	7	0.00675499007158325	9	0.00418192525410168
Zm00001d043049	7	0.00677523386049542	20	0.0233535357564103
Zm00001d049251	7	0.00677385776780923	18	0.0166389677201191
Zm00001d037603	7	0.0067803902788263	30	0.0349895215229995
Zm00001d032859	6	0.00679541731986106	59	0.095372124558009
Zm00001d043514	7	0.00675000174475005	2	0.00278828927562245
Zm00001d011721	6	0.00678043781254094	27	0.0266449523865711
Zm00001d019805	7	0.00673519812363256	1	0.000778236373236626
Zm00001d006030	7	0.0067494217740926	6	0.002251796350166
Zm00001d048165	6	0.00678355272299916	47	0.0356971740929555
Zm00001d012233	6	0.00678612289394485	42	0.046610389665863
Zm00001d024518	6	0.00679255088706984	62	0.101364654806528
Zm00001d021376	6	0.0067770259913727	30	0.0200709452857164
Zm00001d040076	7	0.00675838563894367	4	0.00770019598142951
Zm00001d049083	6	0.00679770683368307	95	0.109105981267128
Zm00001d010413	7	0.00676708037323673	12	0.0138347059171518
Zm00001d002135	7	0.00676179348543254	8	0.00668245504976179
Zm00001d021061	7	0.00676790016658437	11	0.0134176008916967
Zm00001d019664	6	0.00679432236128935	68	0.073994438873232
Zm00001d028905	7	0.00675216647460989	2	0.00290368989383798
Zm00001d046120	6	0.00678537603479725	38	0.0427141171934634
Zm00001d038525	7	0.00676787056770079	6	0.0106300897010255
Zm00001d008640	7	0.00677555423814749	34	0.0189204443886578
Zm00001d013019	7	0.0067606768453262	5	0.00691928345112961
Zm00001d053834	6	0.00678684908196628	41	0.0542659354086294
Zm00001d053228	6	0.0067879297231051	47	0.069046556818422
Zm00001d001865	7	0.00675011657309558	3	0.00408348805796394
Zm00001d040446	6	0.00678326726862045	10	0.0420038627516967
Zm00001d038712	7	0.00673798994112804	1	0.00122683401101833
Zm00001d038194	6	0.00676538518540216	5	0.0116820455717608
Zm00001d004517	8	0.006744726800428	4	0.00191022080769297
Zm00001d017222	7	0.00677002308151326	18	0.0156750691627831
Zm00001d036013	6	0.00678128461851275	12	0.0403659960754887
Zm00001d029567	7	0.0067360336666745	1	0.0011789957787166
Zm00001d018957	6	0.00679590673424953	82	0.0915832129193988
Zm00001d033788	7	0.00675724356861058	4	0.00418856876166802
Zm00001d031659	6	0.00678873968528324	80	0.046415738017768
Zm00001d038378	6	0.00678689670628285	31	0.0640246400511728
Zm00001d036959	6	0.0067830502204327	22	0.0371167168970068
Zm00001d040561	6	0.00679038700598563	45	0.0854015839026996
Zm00001d016181	6	0.00678065469357137	27	0.030197768590144
Zm00001d019926	6	0.00677706754207256	23	0.0285200159087047
Zm00001d023218	6	0.00679514578496778	91	0.0796349486334285
Zm00001d022172	7	0.00676166053274457	6	0.00682481429703498
Zm00001d003958	6	0.00679354685484023	82	0.0740334518031581
ZemaCp028	6	0.00679475194874364	61	0.0947147236752816
Zm00001d051405	6	0.0067745724358298	13	0.0199537326973831
Zm00001d053313	6	0.00679514876874978	77	0.105293723257178
Zm00001d039041	7	0.0067537282980561	3	0.00383754613143952
Zm00001d006055	7	0.0067772159415885	28	0.0217647130940551
Zm00001d008203	7	0.00676500070600815	4	0.00814045746223432
Zm00001d039012	6	0.00679289675894325	71	0.0765385030429466
Zm00001d041593	7	0.00676609215002142	5	0.010917415345057
Zm00001d001864	7	0.00675148009022333	4	0.00306340490196002
Zm00001d011512	6	0.00677548897357581	14	0.019373112836119
Zm00001d037245	7	0.00674267847510459	2	0.00124162292979456
Zm00001d048409	6	0.00678114198374805	31	0.0285458480936106
Zm00001d017877	7	0.00677039332157028	8	0.0141824884863774
Zm00001d003713	7	0.00674331605562854	2	0.00153406615657989
Zm00001d051644	7	0.00675383146277297	5	0.00332672612789768
Zm00001d008380	6	0.00679356773154103	95	0.07920847832558
Zm00001d010322	6	0.00678376088196344	19	0.0449411011684811
Zm00001d028238	7	0.00675768323474467	2	0.00500545702834206
Zm00001d041191	7	0.00676096630919832	9	0.00652808429811133
Zm00001d007768	8	0.00669109330086442	1	3.62551613974255e-05
Zm00001d014779	7	0.00673574047006981	3	0.00124129002758417
Zm00001d045665	6	0.00678083296234107	28	0.0320356480837492
Zm00001d027756	6	0.0067876706951145	49	0.0524647635503101
Zm00001d007300	6	0.00678983284506501	36	0.0608461194904281
Zm00001d007815	7	0.00676747692716752	5	0.0120920596747481
Zm00001d033895	7	0.00676877937147236	7	0.013526918682844
Zm00001d028693	6	0.00678990136543929	26	0.0644101332508257
Zm00001d032361	7	0.0067823575430992	42	0.0308694661671506
Zm00001d006125	7	0.0067748423289522	19	0.0186934545186385
Zm00001d004620	7	0.00675807868805495	4	0.00482259258078428
Zm00001d041243	6	0.00677809459986247	15	0.0238058492858364
Zm00001d026641	6	0.00678817090486866	38	0.0791226023530211
Zm00001d052719	7	0.00675870737701446	5	0.00853292795912629
Zm00001d052698	6	0.00678093992810232	22	0.0338047327715775
Zm00001d033250	6	0.00677824601331821	17	0.0209136212883012
Zm00001d017485	7	0.0067690280769224	13	0.013120534592356
Zm00001d010135	6	0.00678081216383494	14	0.0353534061764761
Zm00001d047191	7	0.0067551404545391	3	0.00577631263816298
Zm00001d047961	6	0.00677565807073918	15	0.0211796130298557
Zm00001d041760	6	0.00678846868377405	39	0.0685429516740289
Zm00001d026599	7	0.00675754159108555	3	0.0069381998765044
Zm00001d036904	6	0.00677775023366267	20	0.0395904841761245
Zm00001d038217	7	0.00675088219525165	3	0.00302931867365886
Zm00001d026362	7	0.00675420288185142	6	0.00407840953320942
Zm00001d041595	7	0.0067530239146505	2	0.00362361217981047
Zm00001d041511	6	0.00678626276234004	51	0.0484316042842917
Zm00001d053822	7	0.00677134724650111	23	0.0144049030974484
Zm00001d034675	7	0.00676987795845854	8	0.0135290201663641
Zm00001d003051	8	0.00673776697993473	3	0.00157843248497182
Zm00001d028558	7	0.00673053461973893	2	0.000646879138900669
Zm00001d047755	6	0.00678386199235561	52	0.0364778001786428
ZeamMp092	6	0.0067709828272999	15	0.0202447720637303
Zm00001d009417	6	0.00678164123167752	29	0.0390276200424785
Zm00001d037859	7	0.00676800080472514	10	0.0143739626329295
Zm00001d010920	7	0.0067607743150866	7	0.00672708661299041
Zm00001d027464	6	0.00678040810389119	38	0.0230667120322203
Zm00001d020134	7	0.00675150954591463	2	0.00324191054729327
Zm00001d009669	7	0.0067570606371417	7	0.00439363533779874
Zm00001d047039	6	0.0067850904269499	51	0.0382696169156944
Zm00001d029968	6	0.00678665859138351	37	0.0628418355730948
Zm00001d033776	7	0.00674354820013718	3	0.0018023454841683
Zm00001d016977	8	0.00673037947597418	2	0.000513872108225362
Zm00001d025888	7	0.00676786464795514	2	0.0158933593367426
Zm00001d014912	6	0.00679144492982978	75	0.0730928147390605
Zm00001d052231	6	0.0067909680782811	71	0.0581986701244658
Zm00001d017360	7	0.00676075954676043	9	0.00634933773453013
Zm00001d035090	6	0.00677843009368907	25	0.0228701693065011
Zm00001d030014	7	0.00675934504021319	6	0.00717700343977436
Zm00001d019949	6	0.00678571820085287	35	0.0461525835022394
Zm00001d040941	7	0.00675332745935675	8	0.004854881158736
Zm00001d034768	6	0.00678065172250462	20	0.0297373758481015
Zm00001d007157	7	0.00677022744901767	3	0.020732632338407
Zm00001d038570	6	0.00679147175471881	57	0.0648115238333086
Zm00001d043254	7	0.00676587619954941	10	0.00866386264131748
Zm00001d014811	6	0.00679359159078477	77	0.0791083557683691
Zm00001d002625	7	0.00675948971203482	4	0.00786998851920888
Zm00001d039546	7	0.00674949536890844	6	0.00287045152864444
Zm00001d048203	7	0.00675839449371	6	0.00544817660013531
Zm00001d042329	6	0.00677872107982946	6	0.032104751517633
Zm00001d042885	6	0.00676332133927311	7	0.00850759969303076
