Gene	eccentricity	closeness	degree	eigen_centrality
Zm00001d018821	8	0.00355906027505434	1478	0.132722344969107
Zm00001d018936	8	0.00356111507229049	3006	0.394205795571468
Zm00001d019057	8	0.00356174303092939	3527	0.478982781549373
Zm00001d019177	8	0.00356184334247442	3634	0.519692798571404
Zm00001d019343	8	0.00355884934943449	1555	0.104416701921605
Zm00001d019501	8	0.0035594347675584	1830	0.154862707674246
Zm00001d019518	8	0.00355984046182821	1934	0.212618498921906
Zm00001d019648	8	0.00355977593924967	1662	0.192632192728732
Zm00001d019898	8	0.00355889031864156	1456	0.101270083398631
Zm00001d019899	8	0.00355681194257029	943	0.0547043909073823
Zm00001d019976	8	0.00356258711602128	4238	0.590854544392259
Zm00001d019985	8	0.00356111925035176	2890	0.424409973708857
Zm00001d020018	8	0.00355944539260881	1604	0.17079398502334
Zm00001d020030	8	0.00356040874106579	2084	0.196939899354995
Zm00001d020108	8	0.00355883569324175	1101	0.102619642273474
Zm00001d020220	8	0.00356165412314695	3384	0.469964768077475
Zm00001d020434	8	0.00356238147356777	4014	0.564474328534868
Zm00001d020557	8	0.00355900981755011	1462	0.186152826372554
Zm00001d020623	8	0.00355705824848014	276	0.0286746244234568
Zm00001d020645	8	0.00355710372407069	768	0.0453732804941561
Zm00001d020738	8	0.00356119217809118	2905	0.378245476358778
Zm00001d020765	8	0.00356096352924037	3536	0.64768948715949
Zm00001d020877	8	0.00356021284075832	2192	0.247363714008553
Zm00001d020957	8	0.00356231001742318	3800	0.560730101353736
Zm00001d021060	8	0.00356087617945758	2560	0.274040446011974
Zm00001d021177	8	0.00355957138018468	1869	0.230101611226252
Zm00001d021242	8	0.00356024169293822	2132	0.205421063001021
Zm00001d021334	8	0.00355970876234445	1902	0.254447788015149
Zm00001d021370	8	0.0035599512943048	2196	0.213442171939248
Zm00001d021416	8	0.00356166704109614	3283	0.414970208505458
Zm00001d021515	8	0.00356033736403874	2271	0.256208836247582
Zm00001d021620	8	0.00356150899262887	3497	0.487195023371942
Zm00001d021716	8	0.00355846663639107	1449	0.0919611263885501
Zm00001d021762	8	0.00356035141141893	2379	0.242603661598288
Zm00001d022083	8	0.00356100758553916	3314	0.609691357056874
Zm00001d022203	8	0.0035599326952224	1977	0.221383462449386
Zm00001d022229	8	0.00356141173900531	3644	0.558459959116541
Zm00001d022326	8	0.00356036280126803	2281	0.279912659510973
Zm00001d022381	8	0.00356119559665225	3027	0.420249863182762
Zm00001d022456	8	0.00356167008062722	3081	0.47847471976125
Zm00001d022464	8	0.00356068820206895	2480	0.309383416809539
Zm00001d023277	8	0.00355761502552121	472	0.0603263638770548
Zm00001d023282	8	0.00355560250732382	234	0.0085229844469797
Zm00001d023293	8	0.00355933914495907	1737	0.215288742426528
Zm00001d023374	8	0.00356050783838528	2615	0.330490256009061
Zm00001d023427	8	0.00355958010856997	1957	0.198670955417285
Zm00001d023559	8	0.00356098251889066	2988	0.428930884314278
Zm00001d023603	8	0.00355947233498528	1323	0.167751008773832
Zm00001d023655	8	0.00356138742642932	3202	0.430923818499946
Zm00001d023699	8	0.00356009857553406	2224	0.262190769188209
Zm00001d023707	8	0.00356150253421578	3378	0.439474946906958
Zm00001d023713	8	0.00356057200779128	2698	0.347401086927443
Zm00001d023757	8	0.00356091149863629	2562	0.272326099175243
Zm00001d023759	8	0.00356140072232818	2963	0.362731559733943
Zm00001d023990	8	0.00356077744138496	2732	0.349656544872354
Zm00001d024148	8	0.00356211162762512	3728	0.512823237120102
Zm00001d024409	8	0.00355560629381078	373	0.0180868775042253
Zm00001d024691	8	0.00355901588755011	1222	0.136210445610995
Zm00001d024854	8	0.00356041101910314	2216	0.353597687730832
Zm00001d025747	8	0.00356169553690363	3574	0.54712771453086
Zm00001d025848	8	0.00356064073617004	2448	0.278945334950219
Zm00001d026382	8	0.00355995850624619	1882	0.207695459328312
Zm00001d026383	8	0.00355472123258159	182	0.0097055577540157
Zm00001d026437	8	0.00356046341476679	2617	0.339346378028172
Zm00001d026603	8	0.00355888538711299	1603	0.161894604183818
Zm00001d027320	8	0.00355654634934706	958	0.048957370507588
Zm00001d027322	8	0.00356031496439152	2260	0.278776234860672
Zm00001d027422	8	0.00356171909378209	3637	0.541122845428036
Zm00001d027456	8	0.0035588163471481	1401	0.138733166328565
Zm00001d027481	8	0.00356184182256037	3440	0.432467679879301
Zm00001d027488	8	0.00356088111650495	2805	0.368362343076782
Zm00001d027518	8	0.00355887438606006	1414	0.109691767831666
Zm00001d027597	8	0.00356127650451346	3123	0.443711302553819
Zm00001d027659	8	0.00356026902701371	2062	0.184433836498315
Zm00001d027694	8	0.00356025687848389	2200	0.211310538167947
Zm00001d027695	8	0.00355923290365201	1491	0.175808814057333
Zm00001d027729	8	0.00356106189782159	2607	0.302718307850805
Zm00001d027841	8	0.00356253275720488	4420	0.658732372727421
Zm00001d027850	8	0.00355857245267583	1509	0.0927259203596944
Zm00001d027885	8	0.00355813784960079	1347	0.0790196519005941
Zm00001d028056	8	0.00356163094706122	3093	0.419110597147331
Zm00001d028153	8	0.00356060428321883	2362	0.280621394281682
Zm00001d028241	8	0.00356019993335555	1725	0.218575389554132
Zm00001d028258	8	0.00355992092855635	1898	0.227279550160338
Zm00001d028398	8	0.00356145770587637	3113	0.490938652747511
Zm00001d028432	8	0.00356203372196571	3629	0.485581523749949
Zm00001d028562	8	0.00356147746059873	3332	0.459281583758881
Zm00001d028585	8	0.00356024359112434	2197	0.233619631802016
Zm00001d028625	8	0.00356143719158896	3037	0.344717952876274
Zm00001d028670	8	0.00356089820639004	2534	0.261052855212737
Zm00001d028756	8	0.00356119103857228	2951	0.372428034073728
Zm00001d028782	8	0.00356110139870395	3244	0.517710885402225
Zm00001d028950	8	0.00356013122199254	2132	0.24971622870789
Zm00001d028998	8	0.00355989777502124	1683	0.22719107628435
Zm00001d029049	8	0.00355756877872184	1129	0.0737454349191309
Zm00001d029061	8	0.00355704081647873	1001	0.0586758414988014
Zm00001d029074	8	0.00355663765438319	825	0.0408694138347395
Zm00001d029099	8	0.00355334227877071	78	0.00280712902066743
Zm00001d029105	8	0.0035562402654207	580	0.034806222327799
Zm00001d029314	8	0.00355817273528295	817	0.113265780405422
Zm00001d029373	8	0.00355774012534779	711	0.0850121812738247
Zm00001d029497	8	0.00356068402501906	2060	0.248091941482652
Zm00001d029502	8	0.00356102695546381	2726	0.335085258281279
Zm00001d029505	8	0.00356081617643765	2483	0.327152930749346
Zm00001d029519	8	0.00356236703007334	3896	0.55271685855189
Zm00001d029645	8	0.00356120813143234	2915	0.359410367253019
Zm00001d029745	8	0.00356034078095885	2308	0.240988802695309
Zm00001d029809	8	0.00356271256577515	4439	0.654155400137711
Zm00001d029822	8	0.00356096998569874	2562	0.279463839153011
Zm00001d030127	8	0.0035622826519993	3842	0.534065529673506
Zm00001d030130	8	0.00355482455533284	358	0.0163593250709048
Zm00001d030581	8	0.00356064757118149	2515	0.286762306934395
Zm00001d030690	8	0.00356057466574556	2400	0.265101509525046
Zm00001d031253	8	0.00355953229272345	1879	0.242908228818851
Zm00001d031349	8	0.00356175442968405	3400	0.444591253107406
Zm00001d031421	8	0.00356127992323643	3172	0.442720312259939
Zm00001d031494	8	0.00355837030732455	1371	0.0907487118138243
Zm00001d031514	8	0.00356017184109657	2155	0.250105552799146
Zm00001d031535	8	0.00355931372235477	1535	0.132370557242336
Zm00001d031717	9	0.00355151667036483	47	0.000708234284935374
Zm00001d031729	8	0.00355945791507109	1653	0.184837440024928
Zm00001d031852	8	0.00356325894544696	5243	0.811668343119329
Zm00001d031952	8	0.00355950155464333	1722	0.135613563230483
Zm00001d032197	8	0.00355893166814955	1519	0.139089037559945
Zm00001d032222	8	0.00356116407017119	2926	0.402616332912453
Zm00001d032230	8	0.00356105620065125	2910	0.405026701650637
Zm00001d032366	8	0.0035620827451295	4003	0.619988925237735
Zm00001d032410	8	0.00355670471542474	297	0.0167181377288593
Zm00001d032828	8	0.00356003328441326	2152	0.246733572405076
Zm00001d033038	8	0.0035608108598119	2560	0.281192141043448
Zm00001d033150	8	0.00355964196748367	1887	0.177170507877137
Zm00001d033301	8	0.00356191021997687	4012	0.616141777863431
Zm00001d033719	8	0.00355927236396854	1736	0.195411852263949
Zm00001d033893	8	0.00356238337403628	4172	0.574079316018195
Zm00001d033898	8	0.00356163512633308	3080	0.472237940239493
Zm00001d033954	8	0.00356113026528757	3375	0.60211874093404
Zm00001d034007	8	0.00356216521349573	3778	0.511641973099973
Zm00001d034020	8	0.00355969737667959	1788	0.204668912893947
Zm00001d034179	8	0.00356053251865233	2447	0.287103974628583
Zm00001d034249	8	0.00356124155794399	2938	0.379184553172655
Zm00001d034283	8	0.00356120661206036	3039	0.417390512353081
Zm00001d034429	8	0.00355975240806781	2016	0.218990353742628
Zm00001d034538	8	0.0035594059284556	1959	0.269006712348407
Zm00001d034540	8	0.00356045202427395	2564	0.333062378852146
Zm00001d034541	8	0.00355927426112119	1809	0.232777926683975
Zm00001d034542	8	0.00356110595655446	3104	0.422166487898898
Zm00001d034543	8	0.00356075579569316	2606	0.329488106154272
Zm00001d034705	8	0.00356211960839729	3980	0.589118340957325
Zm00001d034715	8	0.00356150595337273	3187	0.443287771585299
Zm00001d034751	8	0.00356305778827681	5353	0.890092051768618
Zm00001d034808	8	0.00356011262103002	2120	0.199330460331475
Zm00001d034890	8	0.00355606906323227	436	0.0155090633290663
Zm00001d034969	8	0.00356182434364201	3382	0.454534873428486
Zm00001d035001	8	0.00355993535222227	1993	0.220902885453151
Zm00001d035002	8	0.00356085339326249	2665	0.314262193717114
Zm00001d035003	8	0.00356178064709664	3588	0.479893841446324
Zm00001d035034	8	0.00356114431892528	2781	0.311239458799503
Zm00001d035135	8	0.00355943590595362	1712	0.170234749183527
Zm00001d035171	8	0.00356223438345701	3671	0.552204526218382
Zm00001d035200	8	0.00356272245007061	4415	0.625059381463878
Zm00001d035212	8	0.00356214051058912	3936	0.559782930522374
Zm00001d035456	8	0.00356099885015189	2661	0.317516417098931
Zm00001d035610	8	0.00355943894167778	1614	0.201282836937426
Zm00001d035634	8	0.00355935090777947	1458	0.129084392510451
Zm00001d035759	8	0.00356118002326052	3037	0.48532205537321
Zm00001d035859	8	0.00355870786118652	1385	0.108368013821249
Zm00001d036014	8	0.00356006896647321	2034	0.258171676908734
Zm00001d036046	8	0.00355863958669985	1442	0.0981745475059145
Zm00001d036123	8	0.00356219523748964	3596	0.495142832345967
Zm00001d036224	8	0.00356195125968767	3614	0.481287494093724
Zm00001d036345	8	0.00355879396663551	1412	0.105138934079339
Zm00001d036521	8	0.00356245901432943	4326	0.635408261629498
Zm00001d036535	8	0.003560107306505	2090	0.235565033388587
Zm00001d036698	8	0.00355538631229513	657	0.0299428018079502
Zm00001d036750	8	0.00356152342916635	3340	0.576396859397744
Zm00001d037036	8	0.00355788949848229	1242	0.074285795913161
Zm00001d037221	8	0.00355832897085981	1160	0.0915810542308435
Zm00001d037240	8	0.00356004163546956	2113	0.256008993130861
Zm00001d037323	8	0.0035603180016153	2319	0.277475933229218
Zm00001d037361	8	0.00355935280501584	1650	0.140976653273842
Zm00001d037383	8	0.00355706999622964	432	0.0449848598742599
Zm00001d037513	8	0.0035554571123252	493	0.0228264944939844
Zm00001d037748	8	0.00355775301492076	1280	0.0711945400582516
Zm00001d037775	8	0.00355700974246517	1060	0.0562216097148918
Zm00001d037834	8	0.00355887628278847	1427	0.146067357360195
Zm00001d038018	8	0.00355730193543094	521	0.0481197488508704
Zm00001d038126	8	0.00355581910734116	170	0.00673435929670352
Zm00001d038161	8	0.00356043873545774	2253	0.203601519352184
Zm00001d038337	8	0.00356194897967893	3640	0.514401189224519
Zm00001d038351	8	0.00356013122199254	2076	0.235877837221727
Zm00001d038485	8	0.00356148239931356	3094	0.381953795537725
Zm00001d038527	8	0.00355919761776384	1469	0.178789620772216
Zm00001d038542	8	0.00355903485643354	1222	0.105690099733334
Zm00001d038572	8	0.00356112152929841	3609	0.653666453717969
Zm00001d038579	8	0.0035610569602729	3011	0.383359597488472
Zm00001d038606	8	0.00356181218449564	3578	0.507632597557891
Zm00001d038984	8	0.00356145656618754	3301	0.478844851669773
Zm00001d039005	8	0.00355964576257905	2011	0.367791266875938
Zm00001d039061	8	0.00356097986032742	2961	0.36960635463337
Zm00001d039104	8	0.00356253845910075	4241	0.584892095132503
Zm00001d039197	8	0.00356222450186951	3902	0.542336101876372
Zm00001d039258	8	0.00356094416000572	2829	0.338801747736039
Zm00001d039687	8	0.0035612939780554	3114	0.40961417335062
Zm00001d039712	8	0.00355933572996125	1171	0.168561821788674
Zm00001d039715	8	0.00355984501645154	1949	0.222826619080741
Zm00001d039852	8	0.00355867637873662	1539	0.0998643854211324
Zm00001d039854	8	0.00356042848415301	2543	0.39023395182449
Zm00001d039903	9	0.00355320047178772	160	0.00323832174616062
Zm00001d039973	8	0.00356041519551252	2213	0.313472423544584
Zm00001d040242	8	0.0035620090208828	3772	0.556951123040345
Zm00001d040463	8	0.00355915664148138	1638	0.151412993794492
Zm00001d040464	8	0.00356208540533978	3851	0.574171782036545
Zm00001d040467	8	0.00356209376602651	3881	0.565871497177085
Zm00001d040836	8	0.0035570794702777	482	0.0399576795689558
Zm00001d040837	8	0.00355972470239761	1946	0.250059091788937
Zm00001d041067	8	0.00356176506858755	3100	0.404127032944873
Zm00001d041308	8	0.00356136995197036	3094	0.417969091700842
Zm00001d041456	8	0.00356103872944254	3444	0.60358254347759
Zm00001d041518	8	0.00355447297975618	100	0.00220349077368559
Zm00001d041763	8	0.0035601054084642	2143	0.27045306219343
Zm00001d041773	8	0.00356139236489445	2456	0.332659139270707
Zm00001d041804	8	0.00356106227763359	2825	0.360143844100449
Zm00001d041819	8	0.00356022650752208	2236	0.25614624111924
Zm00001d042008	8	0.00356108164815323	3029	0.397277645570069
Zm00001d042049	8	0.00356039431356359	2382	0.267677976738471
Zm00001d042050	8	0.00356034305890924	2191	0.242137976460255
Zm00001d042172	8	0.0035573792552198	864	0.0589982597185726
Zm00001d042178	8	0.00356082225260081	2767	0.393908967877886
Zm00001d042526	8	0.00356089516817625	2746	0.327960092405718
Zm00001d042530	8	0.00355952166715423	1721	0.153877789732225
Zm00001d042620	8	0.00356164842408151	3421	0.464556915391284
Zm00001d042637	9	0.0035498718290856	17	0.00030521844376204
Zm00001d042697	8	0.00356123206171209	3290	0.460955670077329
Zm00001d042727	8	0.00356231419828886	4071	0.589072952680953
Zm00001d042840	8	0.00356101632096929	2830	0.359149326247447
Zm00001d042955	8	0.00355973191342094	2011	0.199204662000782
Zm00001d043167	8	0.003559661702068	1791	0.174707721876469
Zm00001d043182	8	0.00356060656150642	2317	0.236729038404225
Zm00001d043298	8	0.00355923783614373	1623	0.214948287072506
Zm00001d043380	8	0.00356051505258179	2510	0.297537782208524
Zm00001d043721	8	0.00355907924441093	1596	0.115267125641455
Zm00001d043778	8	0.00355976303501464	1880	0.165506392767132
Zm00001d043781	8	0.00356023713729978	2033	0.324982405354934
Zm00001d043786	8	0.00356172821265741	3562	0.487577664520579
Zm00001d043875	8	0.00355994825770665	1717	0.172309374839714
Zm00001d043913	8	0.00356058947442061	2954	0.561985147915418
Zm00001d043970	8	0.0035590545842868	1412	0.122198772304037
Zm00001d043972	8	0.00356015058238446	2085	0.197298137592232
Zm00001d044071	8	0.00356052720287359	2472	0.445018985885831
Zm00001d044099	8	0.00356287870525833	5062	0.773363233001551
Zm00001d044194	8	0.00356158611548913	3382	0.466566821898996
Zm00001d044310	8	0.00356185626179622	3651	0.510375631470277
Zm00001d044335	8	0.00355962792570114	1821	0.16473430171433
Zm00001d044464	8	0.00355500245106495	403	0.0171679026015097
Zm00001d044599	8	0.00356013957350833	2133	0.189144509305015
Zm00001d044606	8	0.00356076984637541	2664	0.300547100039672
Zm00001d044666	8	0.00356166552133255	3354	0.435370542618288
Zm00001d044699	8	0.0035615374859074	3507	0.57045787807685
Zm00001d044765	8	0.00356068060744008	2516	0.32421205104291
Zm00001d044925	8	0.00356267607039006	4469	0.651832483440523
