Gene	eccentricity	closeness	degree	eigen_centrality
Zm00001d035201	4	0.0821650225387078	272	0.188483645199072
Zm00001d009055	5	0.0805376433598227	79	0.0647800566265605
Zm00001d041607	4	0.0794529201806753	23	0.0278014087032119
Zm00001d022435	5	0.076603312756763	10	0.00304863068731214
Zm00001d022179	4	0.0805975122879645	139	0.0820947072989791
Zm00001d032597	4	0.0794318447362272	55	0.0281757245272179
Zm00001d006596	5	0.0772196742247027	9	0.00583460083347647
Zm00001d033174	4	0.0806339416514667	84	0.072485035474909
Zm00001d047302	5	0.0779328613697272	11	0.00987854334558972
Zm00001d045825	5	0.0796615161467059	38	0.033732621768382
Zm00001d036451	4	0.0815169132849819	528	0.205466383394634
Zm00001d039029	5	0.0778679643628844	9	0.00891146017563937
Zm00001d043464	4	0.0809458376642392	101	0.0899077513293522
Zm00001d022433	4	0.0806119767464219	400	0.135335225919665
Zm00001d006388	5	0.0807449827300625	71	0.0645930475696081
Zm00001d013336	4	0.0818479399725373	1065	0.340235142739289
Zm00001d029151	4	0.080480180707665	39	0.0483865821845106
Zm00001d026628	5	0.0774288475863895	17	0.00849189034527685
Zm00001d031899	5	0.0787479963935083	81	0.0348479092500081
Zm00001d033423	5	0.0774457734878924	66	0.0153807664829257
Zm00001d047498	4	0.0813963647659944	115	0.101705884491867
Zm00001d014327	5	0.0807849182644442	392	0.144691182835703
Zm00001d045026	4	0.0791516543683821	146	0.0538588658558144
Zm00001d042966	4	0.0818983059676952	168	0.150815533388067
Zm00001d010534	4	0.0820719965284009	195	0.169799716341183
Zm00001d014795	5	0.0789318438559056	27	0.0185320688360391
GRMZM5G889299	4	0.0809229215124228	72	0.0790614334067875
Zm00001d011877	5	0.0780223018347059	12	0.0109084237701074
Zm00001d041395	5	0.0797271640977366	107	0.0520527981402021
Zm00001d011445	5	0.0783518513327041	22	0.01634608928466
Zm00001d031659	5	0.0796252037796173	136	0.0581619275319526
Zm00001d049959	4	0.0806657473623449	75	0.0700872659558015
Zm00001d009436	4	0.079995420473663	61	0.046893325470586
Zm00001d047787	4	0.0806517807902938	58	0.0608371361091893
Zm00001d018432	5	0.0791245155770295	28	0.0230200687297284
Zm00001d026162	5	0.0785704022539716	28	0.0184028811379876
Zm00001d025353	5	0.0782083649433507	10	0.0108036739861307
Zm00001d011140	4	0.0796105873156034	24	0.0307845824855512
Zm00001d031996	5	0.078844508248363	13	0.0150091725815699
Zm00001d036961	4	0.0811016462789453	111	0.0828540187580313
Zm00001d013278	5	0.0785843937154979	16	0.0171905758082062
Zm00001d049840	5	0.07871916279914	13	0.0148280924097444
Zm00001d021654	4	0.0793086270281178	33	0.0284820896423386
Zm00001d011113	5	0.0799758361948366	46	0.0392841695435038
Zm00001d038452	4	0.0801332900077094	174	0.0663018482761061
Zm00001d044175	5	0.0797170573713083	35	0.0332592122677458
Zm00001d028279	4	0.0796695900598298	24	0.0277711810636895
Zm00001d035875	5	0.0776125666081451	14	0.00898453696148724
Zm00001d027701	5	0.0799562615028115	64	0.0411037571877633
Zm00001d021314	4	0.0807294341172846	385	0.139558172663807
Zm00001d024155	5	0.0783623471943576	35	0.0199423726881948
Zm00001d046304	5	0.0772256010512064	38	0.0119349102723323
Zm00001d048041	5	0.0785640218382619	48	0.0198589645107175
Zm00001d040780	5	0.0767266859647571	6	0.0041576294878449
Zm00001d005100	4	0.0807792107697051	142	0.0862788669773615
Zm00001d019789	5	0.079392483690043	47	0.0309523198149493
Zm00001d027384	5	0.0778325458489206	15	0.00819615916561368
Zm00001d005674	5	0.0774920594822567	19	0.00892289183795084
Zm00001d008285	4	0.0793411473775849	27	0.0271943833783416
Zm00001d030971	5	0.0764512795574737	12	0.00274002275525639
Zm00001d051016	4	0.0823255646504747	1157	0.40333869522803
Zm00001d033837	4	0.0788947087789731	23	0.0204410731093887
Zm00001d009796	5	0.0791860402887391	29	0.0208629218870057
Zm00001d035487	5	0.0808812890073601	509	0.172692605512948
Zm00001d034030	5	0.0807875128468654	510	0.177641663537209
Zm00001d016572	4	0.0810219706950032	87	0.0833098652484822
Zm00001d002601	5	0.0806898122455788	65	0.062239930174491
Zm00001d021057	4	0.0793191306870499	58	0.032225941534781
Zm00001d020595	4	0.0807955571116086	886	0.261169953439476
Zm00001d006790	5	0.0802240174519291	35	0.0412959784170669
Zm00001d042045	5	0.077217777832352	8	0.00628084015831981
Zm00001d017951	5	0.0772322401770993	7	0.00623365952890079
Zm00001d037606	5	0.0818753804239917	988	0.321144871898547
Zm00001d043165	5	0.0770142216370957	7	0.00476519378908447
Zm00001d021061	4	0.081353191351736	93	0.0953505501163327
Zm00001d050182	5	0.0787652573633022	19	0.0181450049112138
Zm00001d031961	4	0.0792227016471922	25	0.0274487871654879
Zm00001d004473	5	0.0803341881788597	44	0.0472913951638055
Zm00001d028593	5	0.0800623846202814	50	0.0458700401154604
Zm00001d013721	5	0.0791307384256274	25	0.0208442107772482
Zm00001d041926	5	0.0763475552938534	10	0.00233586374807061
Zm00001d018413	4	0.0805657603525753	481	0.160157129969988
Zm00001d033020	4	0.0797140258530263	20	0.0277810910247274
Zm00001d002925	5	0.0793484055557133	69	0.0354489794713585
Zm00001d017987	5	0.078119953290765	13	0.0129775749410245
Zm00001d028709	4	0.0820302436383678	342	0.201069904083476
Zm00001d039899	4	0.0797628107559614	30	0.0295912519459658
Zm00001d006064	4	0.081532238198343	131	0.120013095589111
Zm00001d016305	5	0.0800835410717071	51	0.0473416964070756
Zm00001d018525	5	0.0800911907331875	40	0.0443372691355736
Zm00001d028782	5	0.0800407299572017	31	0.0357073741554689
Zm00001d021032	4	0.0808103523606364	64	0.0705969820984303
Zm00001d019125	4	0.0796549572971655	80	0.0440536462503731
Zm00001d015246	4	0.079867406262006	717	0.184185013444948
Zm00001d028265	4	0.0814351018505329	1024	0.333585266285905
Zm00001d034701	4	0.0797898830463152	156	0.0702204447633957
Zm00001d033777	4	0.0803005925017877	402	0.137444832641985
Zm00001d042386	4	0.0796088236224958	45	0.0370531384052428
Zm00001d009773	4	0.0811793827475255	1181	0.32502601872599
Zm00001d021802	5	0.0808220366484913	369	0.151056595879486
Zm00001d016582	5	0.0775317089709803	11	0.00826959293051096
Zm00001d008295	4	0.0807763573247528	85	0.0684567889331792
Zm00001d049800	5	0.0809573006079683	62	0.0702817605648241
Zm00001d052615	5	0.0788358594406208	182	0.0609228001276934
Zm00001d019283	4	0.0816187469377557	120	0.118492073685617
Zm00001d006010	4	0.0811011233056913	87	0.0813275905888773
Zm00001d015383	5	0.0792746342601055	41	0.0296442760694716
Zm00001d036964	4	0.0815203476784169	125	0.111914192858307
Zm00001d006607	4	0.0798942958509216	35	0.0359085952324978
Zm00001d028654	5	0.0798412950325345	121	0.0555583913937026
Zm00001d052308	5	0.0788623060499559	25	0.020403734019834
Zm00001d023784	4	0.0793914813704294	20	0.0212126159465684
Zm00001d003538	5	0.077847239415697	10	0.00794567799007342
Zm00001d012966	4	0.0817088897478959	151	0.131366758125408
Zm00001d012714	5	0.0798603063735217	40	0.0353594458914339
Zm00001d047283	5	0.0799966925117193	198	0.0797096948791743
Zm00001d017418	5	0.0770451231913356	12	0.00609749779590977
Zm00001d045383	5	0.0784628101751486	14	0.0156725540982764
Zm00001d053738	4	0.0805562138515439	43	0.0568472825648281
Zm00001d050874	4	0.080921359520018	188	0.0950698657127297
Zm00001d043309	5	0.0798917583237786	91	0.0470027365862796
Zm00001d052785	5	0.0803003361543054	52	0.0568574663675319
Zm00001d053895	4	0.0790089487355867	98	0.0411458113904072
Zm00001d003084	4	0.0816121266392831	138	0.122682681901764
Zm00001d017568	4	0.081628017160251	717	0.247032103804809
Zm00001d029062	5	0.0796272202648332	39	0.0354857808154764
Zm00001d006602	5	0.0794629600379087	64	0.0347231823531054
Zm00001d049348	5	0.0800720693189704	61	0.0467482251871946
Zm00001d051329	5	0.0793171297756139	17	0.0198625180954018
Zm00001d019164	4	0.0797784952647971	51	0.0356706170426953
Zm00001d021227	4	0.0802606220724688	265	0.112521989417392
Zm00001d053878	5	0.077116692879107	8	0.00548928131378133
Zm00001d043943	5	0.0789576113705992	32	0.0243067412730186
Zm00001d013367	4	0.0814802097741268	145	0.119855298119272
Zm00001d000361	5	0.079464215198471	257	0.0829996214294619
Zm00001d032370	4	0.08201526578176	213	0.170547051403244
Zm00001d041497	5	0.0780266582293402	56	0.0206765167499156
Zm00001d038039	4	0.0792264445109372	130	0.0544680233079675
Zm00001d021347	5	0.0796516782773908	48	0.0362747884440131
Zm00001d050606	4	0.0809940560138586	67	0.0718871397991758
Zm00001d007718	5	0.0783425782600435	14	0.0136340323962705
Zm00001d044614	5	0.0782699338778685	25	0.0142617749802933
Zm00001d008620	4	0.0824005372381374	330	0.227002205469046
Zm00001d046729	5	0.0785650033732291	15	0.0120919776002036
Zm00001d046530	5	0.079748143733078	144	0.0646490809197682
Zm00001d008306	5	0.0788217783000392	100	0.0399470299549808
Zm00001d023943	4	0.0807118195936493	71	0.0679989796984348
Zm00001d041268	5	0.0773624075412508	61	0.0145095055268848
Zm00001d036765	4	0.0791446811590099	49	0.0259341272609845
Zm00001d007870	4	0.0816624678596473	150	0.126075124212279
Zm00001d039300	5	0.0778665180782566	30	0.0129113558791305
Zm00001d048440	5	0.0800399658889865	24	0.0372868783926857
Zm00001d009761	4	0.0815822162833615	262	0.147730048730341
Zm00001d010120	4	0.0811097532269454	605	0.197462574953633
Zm00001d021464	5	0.0784251369493576	8	0.0116309164050181
Zm00001d030031	5	0.079353411969576	31	0.0293538536574324
Zm00001d002650	5	0.0800351271290254	439	0.133439803648712
Zm00001d027480	4	0.0805843438145734	174	0.0922122579404999
Zm00001d019123	5	0.0767386237446154	8	0.00359932885000156
Zm00001d038739	5	0.0788900074957111	16	0.0184254019275186
Zm00001d012838	4	0.0808254127385015	80	0.069142861862278
Zm00001d024861	5	0.0776770384278073	8	0.00825965127785406
Zm00001d028596	4	0.082759755214845	2688	0.719376828448674
Zm00001d032257	5	0.0798314127119639	325	0.108248317170578
Zm00001d013348	5	0.0781349982915541	13	0.00884394580157525
Zm00001d042028	4	0.0804256285150642	171	0.0789234980097021
Zm00001d018309	4	0.0808677676651096	88	0.0768262342113901
Zm00001d027727	5	0.0791098335340904	11	0.0177964412335533
Zm00001d035551	4	0.0806890357349073	60	0.0653341986373402
Zm00001d046170	5	0.0789008955317514	30	0.024790512283636
Zm00001d050501	5	0.0788361065230814	31	0.0207222650281264
Zm00001d031943	5	0.0789851318041229	16	0.0210552408973173
Zm00001d006365	5	0.07795677263796	140	0.0393648810822386
Zm00001d024875	0	3.97535281256211e-05	2	7.83072883284596e-19
Zm00001d023395	5	0.080278040186892	98	0.0585485857974057
Zm00001d011721	4	0.0796166348567287	58	0.0353953959198671
Zm00001d044247	4	0.080830867018217	119	0.0792512535424613
Zm00001d038227	4	0.0816486840909386	1103	0.34910264158814
Zm00001d017239	5	0.080626704831384	62	0.0658385380050064
Zm00001d047796	5	0.077415741057057	12	0.00710836628869928
Zm00001d039589	5	0.0778125618689368	10	0.00902223736251692
Zm00001d010492	4	0.080070030240331	28	0.0394631508217976
Zm00001d049320	4	0.0810399819581816	86	0.0781763818805258
Zm00001d035817	4	0.0803791117842923	190	0.0805000216316275
Zm00001d019348	4	0.0800264697554411	35	0.0390125924278351
Zm00001d033378	4	0.078988852253101	118	0.0467694629549617
Zm00001d023578	5	0.0796287326957716	93	0.0462156139726101
Zm00001d011758	4	0.0794035108763933	28	0.0289382678977744
Zm00001d021378	4	0.0796433558241222	25	0.0331960483666118
Zm00001d031445	5	0.078400693182562	44	0.0189017191591167
Zm00001d002325	4	0.0816439138704421	182	0.140149374092349
Zm00001d013010	5	0.0797582583439555	39	0.0335456279674851
Zm00001d049457	5	0.0787243365047571	19	0.0183264071767031
Zm00001d046449	4	0.0814833771189598	121	0.111219792704301
Zm00001d045076	5	0.0812179135320138	100	0.0898577056281473
Zm00001d003006	5	0.0790789941116739	36	0.0277632542839621
Zm00001d011091	5	0.0779304469057393	8	0.00734151575720928
Zm00001d021511	5	0.0801915364359175	35	0.0423151848464567
Zm00001d024205	5	0.0781311151559578	20	0.0141209807323146
Zm00001d018758	5	0.0792823800473412	32	0.0284796381693801
Zm00001d014355	4	0.0809784113371064	69	0.0746470341920084
Zm00001d002284	5	0.0789762041563449	21	0.021217428701246
Zm00001d051688	4	0.0788704660613054	17	0.0172367389169069
Zm00001d010684	5	0.0786497531447082	12	0.0148247434550594
Zm00001d005127	4	0.0808046412715953	482	0.156666608751921
Zm00001d034935	5	0.0787857337496985	93	0.0356951361038519
Zm00001d026144	5	0.0793501577287066	32	0.025826232371009
Zm00001d043517	5	0.0781923194091279	23	0.013472037372911
Zm00001d014897	5	0.0797605344850001	45	0.0371483891831803
Zm00001d053177	4	0.0804456910033484	46	0.0540670146334729
Zm00001d012751	4	0.0807997096170092	283	0.12216594343361
Zm00001d028272	5	0.0770451231913356	12	0.00586495362398567
Zm00001d040621	4	0.080081246458202	320	0.107275676002266
Zm00001d007082	5	0.0753793088981387	3	0.00153646854369398
Zm00001d014862	5	0.0798737465150101	175	0.0751033036528641
Zm00001d002823	5	0.0800901706938877	37	0.0393220056097134
Zm00001d009404	5	0.079178562547413	54	0.0288774073082397
Zm00001d033484	4	0.0811542395137327	271	0.138254636053289
Zm00001d009653	4	0.0819153751713762	213	0.157332202052353
Zm00001d031975	5	0.0809781506436981	77	0.077760029114923
Zm00001d042019	5	0.0773702600949827	8	0.00686093306566672
Zm00001d012757	5	0.0787014295413516	153	0.0473735325775766
Zm00001d011179	4	0.0805722119721197	58	0.0578439156019456
Zm00001d042357	5	0.0779282740160603	82	0.0206483489501968
Zm00001d039253	5	0.0787758642827839	15	0.0199552714132028
Zm00001d032112	5	0.0791088383385697	118	0.0410400804720225
Zm00001d002781	5	0.0799572781339699	40	0.0343843542475647
Zm00001d011617	4	0.0803344447425235	53	0.0474255408099002
Zm00001d046136	5	0.0790007600454771	18	0.0194020882081519
Zm00001d045382	5	0.0799679543221926	24	0.0328682931338831
Zm00001d026632	5	0.0796753941958658	18	0.0259522298016611
Zm00001d009578	5	0.078214201315904	17	0.0128585157953608
Zm00001d012561	5	0.0805683408764057	65	0.0553072917911955
Zm00001d028620	5	0.0796806943630518	424	0.130048911266037
Zm00001d024704	5	0.0784273376360178	16	0.0146381013252847
Zm00001d043109	5	0.0801616362483309	287	0.10702982137617
Zm00001d042421	5	0.0796928116792391	27	0.0339417902767808
Zm00001d010491	5	0.0798532077472278	35	0.0344204747181958
Zm00001d052074	5	0.0797039224570887	32	0.0362674691869271
Zm00001d035191	5	0.0781226221423003	13	0.00911374899835161
Zm00001d028039	5	0.0795360764436743	25	0.0263274681210536
Zm00001d034717	5	0.0798433224776379	90	0.0519455592418458
Zm00001d001865	5	0.0785370392341749	12	0.0125337092744223
Zm00001d002708	5	0.078988604212265	20	0.0215884228930676
Zm00001d052108	4	0.0811100147683815	105	0.0923256284279973
Zm00001d022594	5	0.079763316611597	51	0.0372883211089988
Zm00001d005090	4	0.0797208470934249	50	0.03780609441039
Zm00001d020267	4	0.0805345491102588	782	0.233296127215606
Zm00001d030893	5	0.079579608081345	32	0.0329665416226398
Zm00001d042654	5	0.0802309262566981	48	0.0460091020058895
Zm00001d035859	5	0.078691088830145	36	0.0244547450800513
Zm00001d038163	4	0.0812609434462083	135	0.0999977087565521
Zm00001d011610	5	0.0783701598933214	16	0.0131048316747811
Zm00001d034000	4	0.0814546161069914	222	0.129151422291704
Zm00001d013471	5	0.0782640891850939	20	0.0149162452859791
Zm00001d047757	4	0.082787538095959	2052	0.588498276915594
Zm00001d047214	5	0.0781124329628629	203	0.0531097677233477
Zm00001d017890	4	0.0817558958891287	150	0.134846928843614
Zm00001d031560	4	0.0810089240569516	93	0.076208950545656
Zm00001d047217	5	0.0796789275623076	27	0.0333983571475707
Zm00001d042975	5	0.0777466634522065	6	0.00706541367752634
Zm00001d053872	4	0.0809674636589543	179	0.0985464763528507
Zm00001d030620	4	0.080657728924104	52	0.0612776176534409
Zm00001d049835	5	0.0820738710519447	221	0.178082679141985
Zm00001d032099	4	0.0795695387282286	47	0.0302999111464455
Zm00001d005053	5	0.0779507330542221	9	0.00972010513863738
Zm00001d048215	5	0.0765012697495476	3	0.00307929274478918
Zm00001d049553	5	0.0789863719148402	32	0.026134461812662
Zm00001d031200	4	0.0803185408936771	51	0.0466679433959145
Zm00001d029860	5	0.0804477492604142	378	0.13641401455036
Zm00001d021050	5	0.0800639136274803	56	0.0490866878543932
Zm00001d043988	5	0.08	530	0.160277156458844
Zm00001d001968	4	0.0799460966129222	181	0.0634894141135066
Zm00001d015260	5	0.0805507965735329	41	0.0515878992605895
Zm00001d009735	5	0.0783704040652661	17	0.0138744309300986
Zm00001d026177	5	0.0782356088032944	23	0.0153595045257727
Zm00001d053016	5	0.0799316161096176	509	0.146683694599565
Zm00001d020910	4	0.0816698918167768	169	0.132561322922436
Zm00001d051759	5	0.0780102032904837	14	0.0109799141486367
Zm00001d052918	5	0.0768265157461677	4	0.00367130539083331
Zm00001d037333	5	0.0799776161875662	39	0.0362144469191231
Zm00001d044318	5	0.0787637775551102	26	0.0191393522471566
Zm00001d038200	5	0.0801286952089704	111	0.0641901337181136
Zm00001d054039	4	0.0792236997096118	232	0.0787595724269538
Zm00001d003328	5	0.0779360003965893	12	0.0104198440765537
Zm00001d044324	5	0.078171907339843	16	0.0148469204928532
Zm00001d025963	5	0.079278132170142	39	0.0283717454670293
Zm00001d028974	4	0.0800498999137572	101	0.0572006381194298
GRMZM5G894376	5	0.0802273437649505	48	0.0502068109065527
Zm00001d023636	5	0.0781505346945623	11	0.00961164916107622
GRMZM5G838963	4	0.0799443180229084	22	0.033156721592488
Zm00001d039154	5	0.0796357914665535	76	0.0428599069958831
Zm00001d041072	5	0.078921937751004	33	0.0242003398057359
Zm00001d047186	4	0.0814918245758401	131	0.121344655530063
Zm00001d047443	5	0.0785834116959759	18	0.0130984041320532
Zm00001d019186	5	0.0798311593512964	27	0.0280640809837749
Zm00001d048308	4	0.0792786318967745	208	0.0628318806067139
Zm00001d029036	5	0.0811861950547234	135	0.107438943515699
Zm00001d005501	4	0.077969096291245	11	0.0105500620167846
Zm00001d040334	5	0.0807556110606357	61	0.0666423432645142
Zm00001d020971	5	0.0794050148209646	172	0.0670451240367437
Zm00001d041576	5	0.0786276268860596	96	0.0352383689043678
Zm00001d033649	4	0.0812630436327688	95	0.0897169440570561
Zm00001d033879	5	0.0798836393200014	311	0.108270394618187
Zm00001d053122	5	0.0789590984712936	213	0.0717306853306888
Zm00001d008422	5	0.0799521952366876	44	0.0368612825778783
Zm00001d021023	5	0.0787820324098144	22	0.0175365338805247
Zm00001d006439	5	0.0808407385386704	73	0.0730556914436397
Zm00001d039255	5	0.0785458678640795	28	0.0158476388372396
