gene	30-Embryo(15DAP)	32-Endosperm(15DAP)	23-1cmear	27-1cmtassel	31-Embryo(20DAP)	33-Endosperm(20DAP)	21-2mmear	26-2mmtassel	22-5mmear	01-Root(6DAS)	04-Seedling(6DAS)	29-Kernel(6DAP)	10-Leaf(14DAS)	03-Root(14DAS)	05-Seedling(14DAS)	18-Stem(14DAS)	15-Ear-leaf	08-First Leaf-N(V3)	25-Inflorescence	20-Internode(V6)	19-Stem(V6)	28-Tassel(V12)	06-Topmost Leaf-N(V3)	02-Primary Root(V1)	16-SAM(V1)	09-Third Leaf(V3)	17-SAM(V3)	12-Tip of Stage 2 leaf-L(V5)	11-Tip of Stage 2 Leaf-N(V5)	14-Base of Stage 2 leaf-L(V5)	13-Base of Stage 2 Leaf-N(V5)
Zm00001d030304	4.733410637164	0.59006972761312	4.83828170585904	4.36051886279789	3.56558840268203	0.432138440555719	4.37165409824985	4.69226261455988	4.9748680123789	6.50324887056143	3.69963780077423	5.46809394601431	0.385121204148843	8.37832588165104	3.27925881306597	5.80895617171922	0.870117294664275	0.222726057508323	5.05021861586905	8.19367412906262	6.34419765925773	5.94875381037621	4.67263225486283	8.66203031046992	5.96333612498159	4.79370846044091	6.94754772331496	0.225951690043188	0.434384833626444	1.67789471324702	0.317780449581244
Zm00001d034489	0.0463157329322177	0.0820124100667508	0.0193660173603846	0.142845364794377	0.0519706350786212	0.0121059357607421	0.0919299700625979	0.104011177941641	0.0120837606741185	0.893501619242004	2.53934048616666	0.963596562896727	3.64314465026659	2.64495429746813	2.31481715601734	2.38248451824382	3.02783701088182	3.74318619344996	0.110528953329153	0.0574433402991824	0.0503519349682548	1.74256377267462	3.07009809737464	1.56231863314624	0.0173176306510131	3.80188380582835	0.0142381585256539	3.31956562399653	3.78872130778717	3.34368794799936	3.62982887239034
Zm00001d017068	0.0146866462582354	0.06626213123467	1.61582117443197	0.636246889486272	0.713867784398727	0.0470148195175892	1.31246130007209	0.33541693934336	0.988571629578254	0.0679491107074919	0.059716598398838	2.64734191243291	0.418655745827643	0.531140876908279	0.14315436476243	0.821017881814059	0.0480631634936034	0.225891244890277	1.54554241474892	0.881099567310673	2.24519656618638	0.988703589361309	0.0496440097922224	0.160982127246788	1.47406062112521	0.0416116705849431	2.24342338150918	0	0.031053539189395	0.174142400996222	0.179909726790536
Zm00001d043386	0.275339067612977	0.779202978155145	4.00029973384051	3.39023975187341	0.131494662368691	0.457760797568154	0.868459598027277	2.27124174166777	0.655366942481434	7.49924038208036	4.88084964329962	2.0764031196689	4.23688010407714	7.68530241785803	3.84786811021744	5.17653036455296	4.90347238752897	3.5528160720288	0.454182211544408	5.17248509528156	3.01739959347638	6.25538024230926	2.87091505824877	8.02528760676114	4.09297539941292	4.92893885550965	0.916804509787697	1.79771007739844	2.89470360403085	2.29162094334399	3.54082343406197
Zm00001d016255	1.5977409188505	1.64184262964437	0.343493102242721	0.958189000240974	5.33625908681879	1.65412684990975	1.47688349742804	2.33001506424974	0.726033373522244	2.95886503452366	0.157119401128495	0.885613017929127	2.92612394054362	4.50298992511826	5.56157230851746	3.52433935919272	5.48913060015583	2.93286886955028	0.746993746947255	6.29192511559528	6.32281234017923	2.38532776690509	1.07819240372985	2.19200016184538	4.26843428128691	2.65494598492893	6.59418544899733	3.55063622838805	2.29085682316658	4.11889212405276	1.60124700060589
Zm00001d011037	3.99131694048552	3.19737044130869	4.78410401933754	4.42411410725379	4.02249551918015	2.79581462823178	4.95400355810744	4.8571669113638	5.14840993448345	4.18036459134482	3.03519077229734	4.31905770458102	4.64362929371129	4.02985038935966	4.10123333351411	4.20654000321178	3.54895996911632	4.67407670664666	4.74084846350081	4.41316646358573	4.59722421877923	3.84935670690537	3.33017781392187	4.10344023289466	4.55810351509847	4.00797307312234	4.54414671252743	3.99304579666247	4.54618731975309	3.87830777236877	4.55069535527373
Zm00001d032714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d025745	5.53962481941202	4.38732931324532	4.66576735351627	4.83947879373918	4.91945114089357	4.30861643781946	4.77965139095297	5.44561140627721	5.04375921571524	4.81760640039111	3.13572299228338	4.79946409876002	2.94786772732227	4.37411111481318	4.29059713649656	4.70217722993436	3.95044060514199	4.55115329880394	4.76042817924973	4.72846669702915	4.93845061484708	3.90818627510587	4.43828583106729	4.27815681932251	5.19585959726191	4.25278345426743	5.23424776900134	3.62207490239237	4.57789461492674	3.0493538761283	4.49292016770006
Zm00001d034506	0.288448340217471	0.0545053838078578	6.02685595163025	5.51974001308541	0.445080417662176	0.022067346048384	7.3352230951045	6.68028188139741	6.8143830221613	0.101949878114333	0.0517876215823942	0.229976075454559	0	0.0578848348563702	0.691593568786107	0.848338704637937	0.0129118761074014	0	5.31918478250627	0.0699069749228121	0.279606198409887	4.61821903574936	0	0.0175129083222386	3.13382636293783	0.017490103534024	3.42397536164119	0.0239813083797307	0.016335139820601	0	0.0277032753832093
Zm00001d035924	0	0	0	0.0117754201203269	0	0.0112795046416851	0	0	0	0	0	0	0	0	0	0	0	0	0.00984303585056937	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d031664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d011887	0.484459381941466	0.173087766818924	1.0830764972359	2.26397095187408	0.922270552303925	0.377739019685654	0.491929525082457	0.227680089576152	0.369731686228658	0.596922265382292	6.46432518593703	0.894130925493605	5.18238896998166	1.7765123077574	5.6141144476333	5.39422100472609	5.5718743934861	5.84435469257942	1.82149471294824	2.58230778512799	3.37730167980207	3.66601176453246	6.91234583469845	1.20987909280437	0.625577234054801	5.45562036588145	0.896345871019262	4.74704658580774	5.84602164257008	5.41243086719261	6.34468180607772
Zm00001d008853	0.0145188367587307	0	0	0	0.00726368687191562	0	0	0	0	1.14300542589404	0.0937454025286614	0.00507727664684837	0	1.37648793455936	0.132002940588571	0	0.233279448195822	0.109172645750033	0.014846582677103	0	0	0	0	2.05564928898314	0	0.0178698987941353	0.00961948839293392	0.106924478354821	0.0375031151335886	0.0212274113873406	0
Zm00001d003136	0.720434766972399	0.302630224184575	0.810445571746199	0.991267682611772	1.59581990163892	0.63968967743879	1.82723878198442	1.12679713269889	1.50499887542516	1.79274688593072	1.35432323193382	1.45006652655165	0.617831165935672	0.707647145333312	0.273488437953089	1.76169802085916	0.526923155090068	1.17199266433998	1.07493626242852	1.66360352971736	1.51361024935206	0.36173692292012	0.908086574831565	1.70757801856203	1.2490872776969	1.05457345331687	1.72815823466286	0.964916098148793	1.13027887469318	1.16333448756099	1.14481320952372
Zm00001d031296	0	0.00381592680236239	0.0513122347256989	0.0062671407388264	0.0601823056739117	0.0136816399693125	0.0402815662819829	0.0552949315725382	0.0390506360650936	0.00452727961462939	0	0.107426085118853	0	0	0.0524200678048147	0.0148915616004933	0.00146791650882719	0	0.0205150023812055	0.182986526455506	0.0543608991047975	2.7483150239106	0	0.00572621912332743	0.0328399909041927	0.0124199270156179	0.0469380133814135	0	0.0125708187728969	0.0559473538183084	0.0498544726542681
Zm00001d048442	5.0139707536849	5.18323963924417	5.30062912854597	4.53832661699541	5.51439388428889	4.46662653278424	5.97497016420351	5.72221943370029	5.94259844898166	4.70975554869682	4.02759553499299	5.88056681390134	4.49059304139104	4.69687905676658	4.52030497371214	5.02101130850192	4.3243278605429	5.06575595401878	5.39281055127051	5.33355423948301	5.45518998100788	4.87731498431791	4.62180104701197	4.89184413113284	5.54507471459498	4.5642210550326	5.43880257920468	4.32651548895858	4.98098661658806	4.25878829308799	4.887229073567
Zm00001d038804	5.75244185232347	6.19912301509726	6.40420151568058	6.09713514290487	5.42818889851365	5.04534648643032	6.6581020123269	6.42311469126367	6.63004682824511	6.15444661534323	4.9007820305562	6.82607482424083	5.89167433367695	6.20723019564901	6.06999090012411	6.3469429852055	5.44676611261996	6.26326310558952	6.42169633136918	6.59764898057059	6.88323063229927	6.2868345199735	5.49761614957449	5.72782855468421	6.1953205376927	5.78268095798904	6.09406177238065	5.40129352422989	6.30761677368334	5.14152032032948	5.91170672769426
Zm00001d053552	4.77637178322924	4.11253083547924	5.49751461796177	4.62319035219295	4.79643897722057	3.35126895321945	5.68030339710117	5.58584311745061	5.79900344439638	3.89218947170941	2.85850096810074	5.24798298020507	4.03525654752729	4.08699804885541	3.57804287754433	4.17041671634649	3.39938296982162	4.26948713484629	5.44994532139879	4.59315895813899	4.60982175972268	4.11751091278281	3.48329747456179	3.98066111617657	4.7942786348303	3.86191547615147	4.75254175104877	3.65728060134273	4.37019431312003	3.54898135500959	4.48170706394222
GRMZM5G816274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d015093	2.44828371028388	1.58201952901458	2.73938627998791	2.47074326569367	0.109658095021285	0.035964486308039	3.76574922522621	3.20954631898512	3.03245900330535	1.56561057920873	0.398106799219525	2.87262371485695	0.0570557949648493	1.53328400145808	0.736151973320878	1.40063192028976	0.175462005768923	0.356737672580395	2.79328164427336	0.425757373654568	0.215803448774024	2.25158473774102	2.25333158615291	1.70184488444105	3.09269330157302	0.936919054600361	2.9921218824138	0.25571342057135	0.656985499680843	0.208295001476875	0.889514817426325
Zm00001d045513	1.8566098830008	0.394425239788681	2.17245951261723	2.16138144134077	3.03092619122473	0.630069921988802	1.7495153891571	2.03587407247311	1.79550348229362	5.71430605462792	5.01727920897362	3.69346415298009	2.71313127195931	4.75705565876309	4.42606474304425	4.44529737944294	2.99305685032362	2.06624128986916	2.7587920242051	5.51981207009632	5.69763749032918	3.514713107462	5.85503578849149	5.31208996285068	3.08007816678647	4.38022418823599	4.18056776373299	3.91522363097039	3.90616473743431	4.58244921193087	5.19848568681736
Zm00001d027705	0.0132807278707481	0.00672170285242929	0	0.00243393630359823	0	0	0.0293843274310252	0.00678560294654274	0.0127073943864373	0	0	0.00815984676095516	0	0	0	0	0	0	0.0116323162685444	0	0	0.0401363515138139	0.00633752465505899	0	0	0	0	0	0.0198982926086213	0	0
Zm00001d040839	0.0676194441029567	0.0674143107863981	0.178901996140187	0.611792770785813	0.331263226720472	0.187020239927704	0.0106165866041514	0.03900148934181	0.152441101297039	3.51933670725074	4.11889876688749	1.12328809327735	2.40740102146724	3.43627406233544	2.52390653084159	2.13744565084493	2.89198516834714	4.40393474639375	0.0848813337226849	2.6190485931035	2.2855806581056	1.13057575186514	2.57764163629493	3.13823788171867	0.439028917370784	3.41530403510719	0.214231138008305	4.48114201021529	3.93342916416934	3.93036379674828	3.54550794252413
Zm00001d013397	4.4796117215403	1.74533931770456	4.53028796686993	4.4493690904974	3.91172125027925	1.55693135901766	4.17219321795068	4.41223323091292	4.72154497413177	6.00975477635923	4.73121816784037	5.31390608926345	4.97276186954385	6.01206528490062	5.23517727220222	5.62875583839714	4.74115872909142	4.73570366709775	4.71093063096791	5.39425791599106	5.29303445635033	5.99635271251951	4.84785025015203	5.58260010810438	4.61910360209363	4.63769593485108	4.55125600147989	4.26556299132687	4.71469422221861	3.99586549382839	4.51294688475977
Zm00001d043799	0.127601586305916	0.399283770056002	0.0392008742370238	0.144152772612149	0.154553398318395	0.271575675111457	0.0165982962183047	0.0138066788817399	0	0.138566791546326	0.265843121939976	0.379592130045039	1.57874601894622	1.43665571521261	0.899199223959842	1.04744450932627	0.488654335927727	0	0.0344256234661513	0	0.703983504146999	1.95620519029872	0.921536112493062	0.563869782050259	0.0474930202814344	0	0.0551199767233964	0	1.37196220327299	0	0.695353363731514
Zm00001d006453	3.31176909148008	1.54127618775365	3.10638123710169	2.66277824755756	5.43270455873793	1.84306167127154	3.7164935451688	3.1770602896079	3.21505642641124	3.10432189727832	2.47078477649755	3.97990561924122	1.44208438882343	2.18451374136213	1.87540538543481	1.53813137057367	1.66555058560648	3.38937042392373	3.232459916592	2.7195432477901	2.84367276706984	2.01554591770915	3.10069866608198	3.30093140766175	2.50615391820825	2.71793694821016	2.71286525643422	3.36466179258037	3.40590872177012	3.37494257632754	3.5833448138654
Zm00001d023755	0	0	0	0.0113131435481137	0.00133675881087704	0.00555089688998819	0	0	0	0.00144557730387485	0	0	0.434098686402382	0.104898195052862	0	0.0449703827809835	0	0	0	0	0.00169128953546121	0	0	0	0	0	0	0	0	0	0
Zm00001d029650	3.72578412047842	3.17905914206436	4.36098220626451	3.76637010070941	3.52039490306717	2.00665528683371	4.58282247958153	4.6394233134677	4.61305141131914	2.68855749177902	1.71430025659949	3.14408708764082	2.74699020100629	2.92678556803552	2.97448296562012	2.881549805981	2.88142656478699	3.33573405929182	4.29912572288301	3.37469891513478	3.92188634109631	2.45781555116259	2.48318478663582	2.81603531706387	3.97404608474279	3.40142827306815	4.5124576550086	3.0807075428966	3.3290507419413	3.02140012824682	3.28423182954861
Zm00001d039987	1.72855814813925	0.575066857997899	3.53243485150462	2.94082760719274	2.93064055549525	1.2084420329406	3.78490731580387	2.99669912751687	3.05615030801403	1.0358065222525	4.3768388963514	1.26181060174841	4.79833396975361	1.64605756244535	4.88971414199971	4.78801985029988	4.70434012157263	5.41237421129136	2.6191003732354	2.49128526807045	2.9539037393995	2.14567403184741	6.03726968827967	1.13571478500622	3.23279281873324	4.88607970717695	2.86755136168749	5.18362835529557	5.75335964079542	5.23100293077345	5.70210878277838
Zm00001d053659	0.877933063800955	1.1288816445767	0.248879681614694	0.218821457308561	3.95313772856984	1.9221795766812	0.381051858141063	0.287097535815599	0.369785279143935	0.258057550336637	0.217159355346266	0.230611903499688	0.411622026768601	0.561252808285924	0.296980647347677	0.510015504697539	0.273418015860358	0.352034171324111	0.260418955107745	0.375390363339694	0.521662872718194	4.38945967253499	0.241064030596569	0.385538165402755	0.565140412591322	0.158967745174245	0.351399356587218	0.307682650299391	0.394858174645451	0.0440562268450102	0.146710609077254
Zm00001d009030	1.5746750803467	0.0135780280886769	0.0411146902341291	0.014922260695399	0.972478714954176	0.0143652918189418	0.0182674009928792	0.0468276846851303	0.0474944162559985	2.68756240806009	0	0.0414385529971404	0	0.771950213184982	0.51623910045883	0.376013043574381	0.0327229373979409	0	0.118149054502021	0.798474030351301	0.244030318744192	0	0	1.02057971672682	0.408202073062201	0	0.4597274719374	0	0	0	0
Zm00001d026632	5.25976165852366	7.49086393813426	7.79748193966936	8.09179498911167	6.83337997902571	7.73939337220646	7.21532080483404	7.37574918436526	5.87861001198734	8.73994213870342	7.92868026779514	5.15666663144545	9.37913308806501	8.48832842397809	8.39376688416087	8.443291562076	7.53551109995377	9.19379055423372	5.81601338375668	6.91119380815837	4.01096405700008	7.68273885999646	5.13665571184312	8.21259092999397	8.71491028545551	8.32721038724145	5.36554769009033	7.98486762673275	8.70668987354988	8.02068108540314	8.71273287501172
Zm00001d045453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d049648	5.37333719456168	3.35532692061802	5.18964053435577	5.01453668976097	5.29787316002295	3.27604182490822	5.66277245228704	5.78451309135281	5.47816476993916	2.74180877025531	1.32370411301359	4.37167960486157	1.42660586142437	2.90193953272154	3.18490286787893	3.8290969707261	0.436785486169851	1.12242026651454	5.33170772416092	3.14044411457642	3.41389907943996	3.14578471599208	2.06790919683883	2.57156978690753	5.13751456934156	1.08123223949076	5.15109490162392	0.374606627448729	1.02132088007392	0.468500949410238	1.0296200272998
Zm00001d027326	6.68742657319191	6.06156384878169	7.23282542470034	6.699415665545	5.915498672178	5.35356025059612	7.26954184901842	7.50200794213116	7.31190363189151	5.77665130539746	4.25365426198056	6.35402394681474	4.93505634971083	5.66664530411785	5.49267617549546	5.98838946071441	4.99634560506273	5.88565951551789	7.08868287706322	6.03231614007708	5.96478169035293	5.17167557109383	5.2941515118385	5.38434933529465	7.12578259303266	5.31102685522676	6.82821416861174	4.87791544941656	5.70303489951225	4.68775098379786	5.61735277979594
Zm00001d021565	2.92139624480773	3.56151194556458	4.25724028421868	4.70859117822958	3.42226550132931	3.27048962279872	4.67661596479416	4.03348185348437	4.6337139380907	5.22194592830533	4.58867485412326	5.20300187127974	6.10240338040573	7.05627379037033	5.05541804246161	4.92871385200381	4.83339734863767	5.72245401562432	4.51978106542606	3.85697229824435	4.79200124479479	5.52843132440345	5.29803715589456	5.46974036479921	3.56877661575679	5.73987987727575	3.62639141599519	5.4496032682843	5.69302993411482	5.47481058913096	5.87503085628777
Zm00001d014796	5.34204475566367	2.53436570204105	4.87897100044668	5.86930476327368	4.89634543503568	1.9324397535019	5.63640313898031	5.10505072196525	5.17040559931904	5.28375623799527	4.71954226213923	5.61118254793865	4.91811260214724	4.63198168410099	4.33201989403573	4.95530657208985	6.5036026395548	6.17986225638886	5.64523523743596	3.11074817240245	3.19224948857837	5.85975661824289	4.6440035391212	5.46395634875788	4.47845247074542	5.60169549150162	5.16099031300509	4.93382102856891	5.72335369187562	5.09718108423363	5.75550671289828
Zm00001d035970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d009723	4.44470075539183	3.28482539546929	4.73032559890375	4.42656621291682	3.78439787079626	2.20343673027912	5.16978747799808	5.03755176385275	4.99166893111566	2.30031836541911	5.34704507895026	3.49798771127384	4.49681361699148	2.37964577375745	5.98379024696711	5.58353427731911	4.76111125639668	5.10558388399564	4.58351255512417	4.45175141947406	4.38189268555261	3.89641291403812	6.50353352092692	1.70995778304998	4.60606187150235	4.9869426774435	4.75040050950608	5.14894264356416	5.53559551829137	5.09004977622089	5.57967084593488
Zm00001d000299	1.80105598719808	0.153824788015866	5.38705262247362	3.65572699503838	4.1556947987283	0.0436531707940174	5.68822981397441	5.6009383230531	5.2390317454551	4.8169994896147	3.51408481906521	4.02478986157256	4.16992981041777	4.68830360917264	3.25626236569328	2.35458742453011	1.23154238824748	5.35722498600503	4.80285512765484	4.5547839399692	4.05951812543492	3.09726044548628	4.5071304036854	4.41156715245614	3.35787478032023	5.74117328042546	4.16345598214801	4.47896737342926	5.99073505949914	4.06459141257869	4.77022531303188
Zm00001d000402	1.17720439842719	0.733130000364324	1.67357745371756	3.60679800165812	4.2971914899481	0.410804559723261	1.63980750552237	1.39491111657106	1.40492872866521	3.14323658484217	1.08796311508793	4.48182622720732	0.827649548795221	2.33343432489991	2.26418644868256	1.40923749311718	0.965547155359855	2.24087542094755	2.98961888711439	2.88856324776678	2.69307396701239	3.82843991025055	0.723609235108951	3.05521518048055	2.03901623353459	1.38342007947433	1.76886649204839	1.14092422650938	2.0872347076686	1.37407100586828	2.50156016085929
Zm00001d005952	3.61691312882165	4.9375553897039	4.39782441734314	4.12050203356221	6.54525963168195	4.5392959692068	3.1546558701383	3.19881228153638	4.05552140410822	5.42828680068728	4.52382575695204	0.110750761076309	2.63824926750151	3.28042388784384	4.02392867465455	3.73747958893797	4.40577889987573	5.10779537705187	4.16264594573869	5.39213259139969	5.38866066137184	3.75457873238517	4.58256846697831	4.85644395516296	5.62628744131266	3.91997242211187	5.24113601163745	4.46214156806337	4.97400194869925	3.91544350559215	4.62290652049278
Zm00001d019416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d042828	1.52409151611177	0.0477833539153607	1.2526639188022	1.17259760161473	2.12522838033989	0.0894561168186156	2.42268592505579	1.85848236889429	1.4202837770142	1.03691014978537	1.54805012795027	0.639889678548687	0.312178966135504	0.326154764640419	1.57902201274528	1.54963171684217	0.306485073106557	0.692758819136391	1.10263327447137	1.97427617622384	2.31831163460664	0.410836030198786	1.96583986774588	1.08963576978891	1.66789348733349	0.750125383361587	1.95689302432336	0.341878750492717	0.376228139373158	1.59336835324256	1.2678240086616
Zm00001d045400	0.544400315662496	0.00899236755830735	2.7117482921293	4.16933942895743	0.675922944018537	0.00951415114244321	2.55750824352128	2.29274568140097	2.44477187308061	5.09125828496813	2.19419550238747	0.103677566712639	0.436393739501385	1.63800894341419	3.18391108230969	3.60264411764546	0.00988673819659822	0.0252123985403529	1.16937218304	1.84349509353389	2.17265568145052	1.46479998532013	1.37273122054744	3.00727203039864	0.687487161224313	0.0754922419863855	0.932482651953119	0.196289767368259	0.0468514270157855	0.0861057303524394	0.643585630232201
Zm00001d024473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d053708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d021174	0.0701344292507981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA049476173	0.787874149117048	1.35864409837674	0.193958414480999	0.306408076982551	0.778365035131153	1.02996979570682	0.422089262337785	0.656088559936645	0.720905758881359	1.50831657942526	0.421031510726219	1.69837452092837	0.359941098860909	1.07533923203697	0.272149232686812	0.0357970227490547	1.34179138291109	0.724196220609974	0.409588622732241	0.268076819612229	0.277142086334842	0.366022802098462	0.321810943293623	1.00655619563016	0.658109547746645	0.783194703376154	0.572831959464759	0.92707041182487	0.588601673759159	0.731961739175259	0.492769974242947
Zm00001d013096	0	0	0	0.0194820245577223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138764019556024	0	0.0762224954318115	0	0	0
Zm00001d046302	0	0	0.0496934922323772	0	0.0313662573861382	0	0	0	0.0158522049869303	0.0398837692710395	0	0	0.1262956083028	0	0	0	0	0.0526502956618399	0	0	0	0	0.0325762545375505	0	0.0594515002283628	0	0.0428019047182997	0.0345228188982776	0	0	0
Zm00001d042870	0.0319068246758824	0.753973719709542	0.00356410009775622	0.00458768169417603	0.195230413965932	0.105815502800463	0.0377462764464637	0.0246409516084032	0.0201152736256052	0.00474514665420592	0.00294441926733991	0.571021927763487	0.129697793968782	0.174214003746242	0.0182894812373759	0.462298943582559	0.0131492101529338	0.00783201296099528	0.0246253506274464	0	0.00923823141184891	0	0	0.00863747557811045	0.0262681998584561	0.0122339723371388	0.00578369718515754	0.0162509766958537	0.0418450310550781	0.00891781163859858	0
Zm00001d033071	0.00415762132201556	0	0.00199098739088385	0.00210191744387664	0	0.00416841035720806	0	0	0	2.97578992665903	0.151274348425792	0.0162573960901949	0.00745889481156049	2.00232249163756	0.452235902140362	0.436985848787667	0.061744406112157	0.0147794686603787	0	0	0	0.034606627093079	0.0806371994406454	3.77219795259636	0.00244041747324461	0.0332954220084031	0.00327912315647857	0.305981607374864	0.536228997783604	0	0.0804134418125886
Zm00001d053309	0	0	0	0	0	0	0	0	0	0.00585482311646321	0.00855716467407316	0.00696364670582384	0	0	0	0	0	0.00456754794864661	0	0.00198738562282093	0	0	0	0	0	0.0116194362256038	0.00124955396182536	0.020870539870908	0.0256943366022833	0	0
Zm00001d048796	4.27625682929354	3.54126001599954	4.9795795775917	4.96685478261884	5.2693719117861	4.71277629861237	5.21199609608771	5.10742742428932	5.21334325695864	5.9305458839582	5.25391903899644	5.79262788356511	6.33476054115333	5.87447856917713	5.27821498379951	5.63714460751124	4.89972441740436	6.33047270161522	4.78614625969397	5.45448161078306	5.55991232382787	5.69303784005704	5.58023090065945	6.19704454253169	5.0466700763311	5.5672345855327	4.95732210398745	5.66660934711824	5.73623561772535	5.95783007920117	6.23695561283424
Zm00001d010759	3.91339760213523	2.22327611050108	2.82442449770235	3.21758048858248	3.06296286601608	1.25690799608053	2.39953288457329	2.56147229281723	2.91438073080759	3.99829467374359	2.55832984740707	4.65556856008725	2.55148033432431	5.59535110903924	5.45752153806015	4.73703826809843	4.07901899281572	4.08709325182219	3.29551336309186	4.93884252897187	5.0633638432319	5.11586445970243	3.77973815765386	4.23693098564984	3.78272501095951	4.78993987677807	3.13653036010519	4.56035310441308	4.16174376838377	4.50350164764902	4.30478279922377
Zm00001d042015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d044285	5.23839103843427	3.36854599211978	5.1651668899686	5.83088628918106	6.13334363607929	3.64172323386901	4.43611562141732	3.84391517374688	4.85118326912826	6.4109478923478	1.95994167366739	5.09084604339333	3.44425936308795	6.05312960903254	5.38572056531764	5.737200351141	0.49152938336752	4.36141890562325	4.78189023920301	7.72547459315267	7.83308097828162	5.37806215027088	3.96253523443119	7.23000254665672	4.85564215823957	3.89608542002248	4.51117137959458	0.736119927067579	2.71988873168989	4.98207833066731	4.99632329939865
Zm00001d011353	5.7255706510624	6.02343241761042	5.99772963290351	5.97779330563072	4.92741114504738	5.39726621437646	5.82277862780077	6.00247434187055	6.08955498168413	6.54435222167518	5.83853956709843	6.80480423150847	6.66734081476829	6.76804340364919	5.8808218916951	6.27720417015236	6.55307612982588	6.63532423167554	5.89404231852207	6.42573472694439	6.51530708008324	6.36733955877399	5.83485966884738	6.524322071748	6.02695423360616	6.43642409867368	6.05218285686591	6.32732696871803	6.43872720841387	6.20273993123767	6.50085658322276
Zm00001d011364	3.98612177562615	1.71476820069464	4.44055241249712	4.09632372128353	3.45459455623997	1.79722179023629	4.81225389630551	4.71639984436355	4.53779216449795	3.02761349228345	2.60907209668557	3.36286350774015	2.56768550005545	2.71338810971995	3.00239702908813	3.39097646738381	1.08570575723461	1.54065545890574	4.31849787193321	3.38130697878901	3.40441119805034	2.26549675704942	3.18946546099394	2.20508780063713	4.26467795379201	1.51928373618704	4.30633738421439	1.35272321981615	2.026301314012	1.78357985965613	2.38876374502243
Zm00001d014770	5.36743781670912	4.94704616962665	5.97967996749859	5.9503306119957	4.63162880867352	4.0953167571311	6.54320503382469	6.06880004988931	6.16677293875262	5.33238692513264	3.74813234907213	5.36153828875549	4.31859985660051	4.32571725819618	3.86995587340093	4.53812469528054	4.4865942935935	5.40946960330482	5.97632152977942	5.26857776138392	5.53216850498401	4.94975356178627	3.61968720224723	4.72618109504961	6.03211834764308	4.3428083397032	5.88904035260911	3.21987075804304	4.4822946813647	3.56005519857848	4.47479910502154
Zm00001d017492	5.20904077383848	3.56173242917573	5.03861001101914	4.94454026836312	4.47183308129514	2.56462119891532	5.64297873555407	5.58417741596	5.4721187810172	3.1869498244364	1.90021434499566	3.65981812147576	1.89420758038574	1.77619223197612	2.96659704319019	3.15284992325457	2.72895642752878	3.04049515274907	5.09595430709938	3.64526639836546	3.7381837783178	3.03226468028097	2.26053879065558	2.63541242158092	5.35654954636865	2.64562604074968	5.42114649934231	2.7279482193704	3.00769847286538	2.61985807616296	2.6375031355308
Zm00001d019071	0.0158907315719531	0.00431800999585914	0	0.0200718800328419	0	0.0109767191829206	0.0298295452267357	0.0202639401375258	0	0	0	0.0436384739144192	0	0.088746099218238	0.0953303460586735	0.0993147319331247	0.0478761646033346	0	0.00851629044374354	0	0.0197140109717097	0.213390834133888	0	0.00720483223747803	0.0238103193575072	0.00486593004393152	0.00840370104935191	0	0	0	0
Zm00001d019947	4.43633706733707	3.54405336619889	4.65482758280071	4.16862583081935	5.2451902899697	3.19106166303853	4.91294354702177	4.9096011559383	4.86750107679104	4.16507131416908	2.84224060640975	5.02592441853271	3.72388528780051	4.48047239762067	4.29697528965079	4.82644021118949	3.12024517764556	4.26244214062013	4.55953372294842	4.99303193416444	5.10349904547007	4.56891119965196	3.93015635846278	4.18388957112482	4.45723275204128	3.9651631688666	4.51877163472005	3.61945163063988	4.388531086122	3.44275563477411	4.13840742505263
